,C,R33,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
3449,44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3450,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3451,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3452,68,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3454,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3455,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3456,10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3457,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3458,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3459,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3460,98,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3461,3,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3462,32,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3463,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3464,6,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3465,16,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3466,0,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3467,62,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3468,49,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3469,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3470,10,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3471,23,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3472,36,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3473,4,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3474,51,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3475,0,93,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3476,3,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3477,14,61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3478,16,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3479,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3480,1,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3481,15,52,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3482,88,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3483,39,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3484,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3485,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3486,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3487,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3488,72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3489,72,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3490,60,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3491,68,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3492,9,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3493,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3494,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3495,71,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3496,85,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3497,64,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3498,22,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3499,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3500,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3501,26,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3502,94,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3503,10,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3504,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3505,92,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3506,47,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3507,35,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3508,19,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3509,4,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3510,37,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3511,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3512,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3513,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3514,7,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3515,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3516,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3517,44,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3518,0,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3519,14,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3520,39,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3521,8,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3522,11,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3523,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3524,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3525,50,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3526,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3527,7,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3528,7,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3529,10,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3530,51,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3531,15,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3532,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3533,49,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3534,19,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3535,55,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3536,1,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3537,6,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3538,31,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3539,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3540,81,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3541,14,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3542,40,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3543,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3544,5,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3545,12,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3546,58,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3547,11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3548,37,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3549,16,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3550,33,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3551,61,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3552,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3553,37,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3554,9,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3555,37,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3556,7,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
3557,97,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3558,41,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3559,86,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3560,61,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3561,20,47,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3562,14,70,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3563,55,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3564,53,14,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3565,7,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3566,4,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3567,40,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3568,3,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3569,61,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3570,13,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3571,8,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3572,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3573,2,81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3574,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3575,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3576,56,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3577,0,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3578,10,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3579,19,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3580,37,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3581,74,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3582,2,95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3583,76,11,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3584,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3585,3,89,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3586,61,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3587,2,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3588,2,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3589,18,37,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3590,70,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3591,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3592,43,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3593,3,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3594,9,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3595,25,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3596,66,33,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3597,9,89,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3598,78,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3599,88,9,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3600,5,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3601,67,25,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3602,58,27,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3603,21,77,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3604,69,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3605,58,9,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3606,37,14,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3607,48,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3608,0,83,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3609,45,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3610,2,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3611,15,85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3612,36,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3613,63,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3614,38,62,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3615,27,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3616,31,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3617,81,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3618,27,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3619,54,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3620,71,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3621,33,28,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3622,42,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3623,30,69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3624,8,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3625,26,74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3626,4,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3627,21,37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3628,30,61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3629,5,19,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3630,77,8,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3631,18,39,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3632,13,55,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3633,51,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3634,46,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3635,4,62,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3636,53,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3637,23,74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3638,0,78,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3639,4,95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3640,66,18,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3641,55,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3642,25,16,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3643,0,25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3644,0,51,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3645,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3646,0,44,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3647,0,54,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3648,1,39,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3649,0,42,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3650,0,51,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3651,93,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3652,87,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3653,25,62,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3654,7,34,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3655,0,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3656,26,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3657,26,10,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3658,29,31,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3659,10,58,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3660,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3661,13,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3662,33,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3663,0,83,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3664,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3665,73,27,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3666,5,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3667,24,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3668,8,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3669,71,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3670,44,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3671,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3672,12,64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3673,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3674,76,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3675,3,6,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3676,1,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3677,2,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3678,5,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3679,1,96,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3680,1,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3681,0,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3682,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3683,15,34,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3684,17,46,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3685,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3686,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3687,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3688,48,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3689,0,84,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3690,14,13,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3691,24,39,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3692,2,19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3693,0,45,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3694,0,48,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3695,0,50,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3696,1,48,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3697,0,55,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3698,0,56,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3699,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3700,0,20,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3701,1,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3702,0,43,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3703,0,41,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3704,0,17,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3705,0,46,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3706,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3707,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3708,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3709,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3710,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3711,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3712,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3713,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3714,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3715,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3716,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3717,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3718,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3719,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3720,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3721,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3722,14,79,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3723,3,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3724,10,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3725,46,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3726,8,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3727,15,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3728,20,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3729,29,46,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3730,23,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3731,17,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3732,35,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3733,27,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3734,36,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3735,0,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3736,0,77,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3737,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3738,5,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3739,2,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3740,25,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3741,0,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3742,13,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3743,0,27,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3744,0,72,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
