,R50,C,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
6344,0,46,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6345,0,37,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6346,0,27,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6347,0,37,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6348,0,36,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6349,0,48,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6350,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6351,0,23,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6352,0,52,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6353,0,48,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6354,21,9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6355,52,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6356,0,43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6357,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6358,0,38,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6359,0,39,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6360,0,54,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6361,15,20,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6362,0,47,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6363,0,36,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6364,22,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6365,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6366,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6367,0,32,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6368,1,44,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6369,15,12,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6370,5,31,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6371,0,42,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6372,0,48,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6373,5,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6374,44,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6376,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6377,1,34,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6378,1,44,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6379,5,40,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6380,34,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6381,32,13,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6382,0,62,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6383,0,75,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6384,3,52,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6385,12,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6386,34,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6387,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6388,1,37,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6389,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6390,0,32,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6391,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6392,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
6393,0,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
6394,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
6395,0,32,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6396,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6397,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
6398,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6399,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6400,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
6401,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
6402,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6403,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6404,0,40,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6405,0,82,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6406,0,69,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6407,0,51,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6408,0,42,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6409,0,32,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6410,1,7,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6411,0,76,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6412,0,39,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6413,0,38,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6414,0,36,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6415,0,56,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6416,0,68,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6417,0,47,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6418,0,29,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6419,0,30,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6420,0,56,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6421,0,38,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6422,0,50,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6423,0,66,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6424,0,32,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6425,5,79,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6426,0,44,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6427,0,13,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6428,0,68,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6429,0,32,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6430,0,32,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6431,0,48,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6432,0,39,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6433,0,16,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6434,0,72,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6435,0,35,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6436,0,33,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6437,0,9,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6438,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6439,0,52,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6440,5,42,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6441,0,25,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6442,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6443,0,60,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6444,0,25,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6445,0,55,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6446,52,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6447,0,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6448,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6449,0,81,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6450,10,55,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6451,4,71,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6452,16,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6453,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6454,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6455,0,62,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6456,0,41,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6457,18,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6458,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6459,0,56,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6460,7,20,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6461,0,48,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6462,2,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6463,12,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6464,19,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6465,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6466,0,47,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6467,0,38,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6468,5,46,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6469,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6470,2,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6471,26,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6472,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6473,0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6474,15,48,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6475,1,58,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6476,7,44,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6477,0,37,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6478,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6479,27,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6480,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6481,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6482,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6483,0,39,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6484,0,34,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6485,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
6486,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6487,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,79,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6489,42,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6490,81,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6491,73,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6492,56,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6493,54,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6494,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6495,25,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6496,40,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6497,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6498,12,61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6499,44,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6500,50,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6501,53,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6502,28,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6503,74,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6504,54,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6505,50,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6506,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6507,11,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6508,4,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6509,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6510,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6511,26,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6512,41,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6513,59,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6514,49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6515,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6516,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6517,24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6518,77,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6519,12,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6520,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6521,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6522,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6523,47,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6524,70,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6525,47,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6526,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6527,54,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6528,40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6529,40,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6530,16,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6531,18,39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6532,13,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6533,42,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6534,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6535,73,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6536,53,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6537,56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6538,49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6539,54,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6540,55,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6541,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6542,46,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6543,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,26,73,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6545,3,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6546,41,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6547,23,48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6548,37,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6549,72,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6550,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6551,11,58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6552,40,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6553,46,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6554,25,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6555,30,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6556,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6557,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6558,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6559,7,78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6560,36,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6561,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6562,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6563,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6564,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6565,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6566,51,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6567,62,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6568,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6569,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6570,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6571,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6572,26,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6573,13,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6574,77,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6575,5,72,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6576,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6577,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6578,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6579,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6580,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6581,16,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6582,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6583,29,57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6584,76,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6585,4,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6586,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6587,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6588,37,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6589,39,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6590,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6591,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6592,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6593,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6594,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6595,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6596,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6597,20,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6598,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6599,61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6600,27,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6601,60,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6602,38,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6603,51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6604,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6605,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6606,7,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6607,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6608,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6609,56,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6610,49,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6611,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6612,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6613,54,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6614,41,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6615,45,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6616,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6617,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6618,50,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6619,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6620,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6621,27,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6622,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6623,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6624,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6625,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6626,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6627,57,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6628,57,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6629,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6630,37,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6631,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6632,40,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6633,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6634,37,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6635,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6636,46,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6637,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6638,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6639,40,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
