,C,R75,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
7863,52,1,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7864,18,0,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7865,65,11,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7866,68,7,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7867,81,5,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7868,11,19,65,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7869,71,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7870,55,2,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7871,74,0,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7872,65,23,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7873,49,51,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7874,41,26,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7875,17,21,62,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7876,29,6,65,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7877,92,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7878,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7879,25,6,69,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7880,20,5,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7881,67,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7882,91,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7883,7,1,91,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7884,77,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7885,60,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7886,63,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7887,86,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7888,50,0,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7889,86,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7890,68,7,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
7891,57,7,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
7892,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7893,69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7894,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7895,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7896,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7897,42,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7898,99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7899,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7900,49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7901,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7902,54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7903,74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7904,91,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7905,42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7906,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7907,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7908,4,5,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
7909,18,75,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
7910,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7911,84,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7912,51,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7913,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7914,86,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7915,86,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7916,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7917,100,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7918,88,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7919,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7920,29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7921,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7922,69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7923,76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7924,74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7925,74,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7926,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
7927,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7928,90,9,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7929,84,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7930,69,31,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7931,84,3,13,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7932,99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7933,76,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7934,67,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7935,43,1,55,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7936,38,0,62,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7937,94,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7938,85,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7939,92,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7940,34,0,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7941,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7942,41,38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7943,73,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7944,82,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7945,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7946,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7947,89,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7948,58,1,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7949,21,25,54,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7950,59,0,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7951,37,14,49,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7952,36,19,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7953,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7954,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7955,76,2,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7956,73,11,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7957,83,0,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7958,71,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7959,9,1,90,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7960,98,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7961,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7962,70,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7963,1,0,99,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7964,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7965,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7966,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7967,50,42,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7968,25,0,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7969,89,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7970,25,0,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7971,26,2,65,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7972,5,0,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7973,66,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7974,28,0,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7975,1,0,99,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7976,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7977,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7978,77,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7979,89,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7980,92,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7981,25,0,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7982,59,0,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7983,36,12,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7984,45,0,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7985,46,0,54,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7986,32,0,68,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7987,17,0,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7988,91,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7989,32,0,68,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7990,91,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7991,45,0,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7992,35,9,56,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7993,77,15,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7994,66,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7995,74,6,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7996,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7997,71,1,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7998,89,6,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7999,0,2,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8000,91,6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8001,30,23,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8002,93,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8003,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8004,5,0,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8005,82,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8006,29,0,71,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8007,76,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8008,97,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8009,45,17,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8010,26,49,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8011,5,0,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8012,27,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8013,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8014,97,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8015,66,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8016,83,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8017,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8018,26,0,74,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8019,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8020,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8021,59,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8022,62,8,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8023,77,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8024,89,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8025,7,2,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8026,56,0,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8027,48,1,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8028,91,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8029,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8030,91,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8031,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8032,51,0,49,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8033,30,58,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8034,15,54,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8035,53,9,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8036,98,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8037,65,13,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8038,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8039,75,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8040,6,0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8041,55,0,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8042,16,1,83,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8043,66,1,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8044,82,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8045,36,17,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8046,43,47,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8047,58,4,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8048,47,39,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8049,68,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8050,70,19,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8051,2,36,62,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8052,40,31,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8053,38,8,54,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8054,71,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8055,61,21,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8056,17,79,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8057,87,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8058,33,0,67,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8059,7,0,92,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8060,87,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8061,90,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8062,88,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8063,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8064,67,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8065,60,4,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8066,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8067,43,10,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8068,79,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8069,3,1,96,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8070,77,1,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8071,67,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8072,18,62,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8073,87,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
8074,73,2,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8075,40,47,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8076,96,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8077,52,16,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8078,15,0,81,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8079,92,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8080,21,0,79,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8081,26,0,74,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8082,20,0,69,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8083,3,0,88,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8084,87,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8085,41,0,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8086,24,0,53,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8087,44,2,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8088,84,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8089,3,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
8090,0,78,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
8091,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8092,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8093,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8094,29,7,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8095,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8096,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8097,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8098,43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8099,33,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8100,77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8101,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8102,79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8103,41,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8104,71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8105,34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8106,44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8107,69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8108,0,30,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
8109,4,52,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
8110,23,14,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
8111,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8112,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8113,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8114,86,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8115,86,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8116,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8117,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8118,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8119,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8120,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8121,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8122,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8123,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8124,73,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8125,65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8126,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8127,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8128,10,75,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8129,2,36,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8130,2,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8131,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8132,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8133,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8134,21,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8135,0,13,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8136,0,0,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8137,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8138,0,0,47,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8139,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8140,30,1,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8141,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8142,0,0,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8143,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8144,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8145,13,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8146,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8147,0,0,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8148,0,0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8149,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8150,21,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8151,26,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8152,98,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8153,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8154,8,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8155,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8156,7,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8157,7,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8158,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8159,0,0,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8160,36,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8161,22,6,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8162,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8163,35,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8164,23,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8165,1,0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8166,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8167,0,5,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8168,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8169,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8170,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8171,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
8172,10,5,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8173,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8174,28,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8175,5,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8176,47,0,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8177,83,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8178,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8179,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8180,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8181,0,0,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8182,0,0,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8183,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8184,0,0,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8185,0,0,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8186,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8187,13,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8188,5,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8189,0,1,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8190,0,0,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8191,0,0,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8192,6,0,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8193,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8194,50,0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8195,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8196,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8197,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8198,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8199,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8200,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8201,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8202,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204,93,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8205,0,0,83,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8206,0,0,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8207,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8208,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8209,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8210,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,49,0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8213,74,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8214,0,0,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8215,0,0,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8216,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8217,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8220,82,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8221,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8222,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8223,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8224,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8225,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8226,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8227,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8228,0,0,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8229,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8230,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8236,65,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8237,38,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8238,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
