,C,R33
52228,2,25
52229,0,100
52230,26,25
52231,0,49
52232,72,18
52233,2,70
52234,19,37
52235,25,34
52236,1,31
52237,0,26
52238,16,32
52239,22,77
52240,19,44
52241,69,12
52242,42,1
52243,23,57
52244,4,32
52245,45,7
52246,19,7
52247,2,90
52248,22,16
52249,1,99
52250,0,91
52251,21,79
52252,28,3
52253,5,50
52254,58,8
52255,7,37
52256,47,10
52257,0,67
52258,17,59
52259,30,22
52260,9,47
52261,9,60
52262,0,63
52263,27,27
52264,6,52
52265,0,39
52266,21,44
52267,0,100
52268,0,100
52269,58,4
52270,10,62
52271,21,36
52272,30,30
52273,36,38
52274,21,4
52275,5,45
52276,2,64
52277,11,47
52278,24,45
52279,17,36
52280,41,21
52281,39,16
52282,75,2
52283,52,45
52284,36,20
52285,17,38
52286,0,100
52287,0,100
52288,0,100
52289,0,100
52290,15,83
52291,10,38
52292,4,24
52293,23,3
52294,2,27
52295,22,39
52296,1,4
52297,0,9
52298,46,6
52299,49,0
52300,42,25
52301,2,66
52302,55,12
52303,7,92
52304,0,59
52305,1,78
52306,0,95
52307,0,20
52308,7,31
52309,4,65
52310,5,92
52311,12,77
52312,1,30
52313,12,54
52314,2,59
52315,9,34
52316,24,8
52317,50,15
52318,24,21
52319,61,29
52320,18,23
52321,32,43
52322,20,33
52323,58,17
52324,0,67
52325,12,79
52326,6,49
52327,11,49
52328,27,24
52329,10,50
52330,32,14
52331,0,100
52332,1,99
52333,42,53
52334,39,22
52335,40,34
52336,6,69
52337,3,53
52338,2,51
52339,2,63
52340,10,40
52341,56,6
52342,2,80
52343,46,5
52344,4,60
52345,30,40
52346,4,63
52347,9,55
52348,16,70
52349,13,29
52350,1,84
52351,34,7
52352,21,53
52353,0,80
52354,0,100
52355,0,88
52356,0,100
52357,85,1
52358,36,1
52359,36,31
52360,60,9
52361,16,25
52362,46,8
52363,7,74
52364,14,27
52365,37,2
52366,27,2
52367,3,51
52368,8,38
52369,0,78
52370,35,36
52371,49,16
52372,35,35
52373,1,24
52374,4,58
52375,0,28
52376,0,100
52377,0,100
52378,0,100
52379,0,83
52380,0,100
52381,33,32
52382,7,25
52383,17,4
52384,2,18
52385,12,44
52386,7,43
52387,44,14
52388,25,16
52389,19,39
52390,4,52
52391,36,14
52392,0,58
52393,2,67
52394,0,79
52395,14,33
52396,7,32
52397,14,32
52398,26,4
52399,2,63
52400,0,52
52401,11,57
52402,0,58
52403,9,38
52404,0,97
52405,0,98
52406,37,18
52407,12,57
52408,3,32
52409,2,22
52410,1,72
52411,94,3
52412,3,7
52413,44,5
52414,18,25
52415,3,57
52416,1,55
52417,33,24
52418,1,71
52419,0,88
52420,2,87
52421,28,28
52422,0,38
52423,4,39
52424,0,62
52425,0,100
52426,0,68
52427,26,34
52428,0,100
52429,0,91
52430,0,100
52431,48,20
52432,10,23
52433,2,48
52434,7,11
52435,0,62
52436,50,1
52437,23,32
52438,10,21
52439,66,25
52440,22,23
52441,33,22
52442,0,3
52443,15,69
52444,23,35
52445,0,94
52446,0,92
52447,19,25
52448,0,42
52449,0,73
52450,3,24
52451,0,51
52452,6,63
52453,0,100
52454,0,100
52455,25,65
52456,18,69
52457,29,9
52458,8,23
52459,10,35
52460,15,40
52461,5,22
52462,30,18
52463,26,27
52464,15,33
52465,39,57
52466,36,3
52467,0,37
52468,3,60
52469,0,67
52470,0,63
52471,2,92
52472,0,13
52473,7,46
52474,5,52
52475,0,43
52476,0,80
52477,1,53
52478,1,56
52479,9,38
52480,0,100
52481,0,100
52482,0,100
52483,11,78
52484,0,99
52485,70,6
52486,6,32
52487,19,26
52488,45,12
52489,67,4
52490,28,15
52491,1,53
52492,75,0
52493,44,48
52494,35,1
52495,26,36
52496,44,18
52497,11,89
52498,6,91
52499,0,87
52500,34,18
52501,0,8
52502,1,28
52503,49,3
52504,20,36
52505,3,2
52506,2,48
52507,28,24
52508,3,59
52509,1,57
52510,14,4
52511,30,26
52512,2,87
52513,1,33
52514,5,52
52515,1,20
52516,0,100
52517,0,75
52518,11,43
52519,32,21
52520,0,47
52521,22,9
52522,51,1
52523,15,12
52524,13,41
52525,32,30
52526,4,31
52527,98,2
52528,20,46
52529,24,7
52530,0,90
52531,0,100
52532,0,97
52533,16,33
52534,5,46
52535,0,32
52536,6,61
52537,23,23
52538,1,56
52539,0,54
52540,0,39
52541,0,86
52542,8,45
52543,5,27
52544,5,10
52545,0,100
52546,2,17
52547,2,67
52548,3,69
52549,15,30
52550,2,67
52551,3,95
52552,23,30
52553,11,47
52554,13,56
52555,23,17
52556,39,9
52557,49,10
52558,43,1
52559,31,14
52560,36,13
52561,24,1
52562,29,19
52563,54,43
52564,0,98
52565,2,90
52566,3,65
52567,39,13
52568,3,18
52569,17,14
52570,24,14
52571,0,23
52572,10,30
52573,1,52
52574,0,78
52575,10,8
52576,3,0
52577,0,52
52578,1,51
52579,0,100
52580,0,100
52581,1,24
52582,5,14
52583,14,22
52584,0,34
52585,17,69
52586,0,85
52587,59,35
52588,14,14
52589,24,58
52590,50,7
52591,54,45
52592,51,14
52593,20,52
52594,24,9
52595,35,37
52596,39,12
52597,27,19
52598,9,45
52599,0,100
52600,0,100
52601,0,84
52602,1,29
52603,6,22
52604,1,43
52605,27,12
52606,0,62
52607,20,1
52608,4,40
52609,3,46
52610,0,32
52611,0,36
52612,6,46
52613,12,30
52614,0,100
52615,0,100
52616,0,100
52617,7,46
52618,4,27
52619,0,57
52620,26,8
52621,0,9
52622,1,0
52623,5,8
52624,0,40
52625,0,8
52626,0,6
52627,1,8
52628,0,21
52629,0,7
52630,0,17
52631,1,6
52632,0,19
52633,2,32
52634,1,1
52635,14,35
52636,0,13
52637,8,8
52638,2,0
52639,0,6
52640,0,1
52641,0,15
52642,0,2
52643,0,81
52644,4,67
52645,1,61
52646,5,51
52647,20,32
52648,26,67
52649,2,60
52650,45,5
52651,0,100
52652,50,46
52653,0,92
52654,25,66
52655,19,22
52656,20,46
52657,0,77
52658,0,92
52659,0,93
52660,1,3
52661,1,35
52662,0,14
52663,9,63
52664,0,66
52665,1,39
52666,0,52
52667,5,41
52668,0,93
52669,0,62
52670,20,0
52671,1,44
52672,0,92
52673,2,40
52674,4,5
52675,0,77
52676,13,54
52677,0,39
52678,2,51
52679,0,64
52680,4,69
52681,29,62
52682,10,54
52683,2,63
52684,5,95
52685,0,51
52686,1,58
52687,0,93
52688,17,41
52689,0,71
52690,9,44
52691,47,22
52692,0,48
52693,14,33
52694,0,79
52695,0,98
52696,0,71
52697,5,53
52698,2,34
52699,10,26
52700,1,39
52701,2,41
52702,28,7
52703,11,19
52704,0,51
52705,7,49
52706,8,33
52707,18,57
52708,5,4
52709,9,46
52710,2,8
52711,2,57
52712,0,100
52713,1,16
52714,0,53
52715,32,15
52716,0,100
52717,5,52
52718,0,83
52719,17,61
52720,12,51
52721,0,83
52722,11,41
52723,2,80
52724,27,65
52725,21,15
52726,12,42
52727,0,86
52728,46,30
52729,5,63
52730,17,77
52731,0,77
52732,0,99
52733,1,41
52734,9,76
52735,1,82
52736,20,12
52737,4,34
52738,0,36
52739,0,62
52740,7,53
52741,0,50
52742,0,71
52743,0,57
52744,0,60
52745,5,55
52746,0,85
52747,0,100
52748,50,3
52749,0,72
52750,0,100
52751,0,100
52752,0,85
52753,0,93
52754,0,65
52755,3,43
52756,1,99
52757,2,77
52758,11,63
52759,2,47
52760,21,19
52761,0,57
52762,36,5
52763,15,44
52764,1,55
52765,3,60
52766,16,26
52767,20,2
52768,8,33
52769,43,9
52770,0,100
52771,0,94
52772,0,51
52773,15,47
52774,3,33
52775,3,13
52776,10,20
52777,1,42
52778,0,61
52779,7,28
52780,0,35
52781,0,62
52782,3,55
52783,0,64
52784,0,51
52785,0,100
52786,17,73
52787,34,24
52788,13,28
52789,1,50
52790,9,43
52791,45,7
52792,0,59
52793,43,8
52794,10,10
52795,5,6
52796,54,20
52797,4,38
52798,20,7
52799,0,78
52800,0,86
52801,0,100
52802,1,42
52803,14,65
52804,1,12
52805,0,8
52806,3,28
52807,10,74
52808,16,40
52809,5,50
52810,6,46
52811,0,100
52812,0,54
52813,0,33
52814,0,100
52815,0,99
52816,0,70
52817,27,17
52818,3,50
52819,1,47
52820,1,62
52821,47,1
52822,11,10
52823,17,6
52824,23,41
52825,2,25
52826,30,13
52827,15,9
52828,39,2
52829,0,99
52830,0,87
52831,25,30
52832,6,15
52833,19,29
52834,6,23
52835,1,36
52836,1,29
52837,2,62
52838,0,49
52839,0,48
52840,0,60
52841,2,41
52842,0,56
52843,0,38
52844,0,100
52845,0,100
52846,37,50
52847,0,100
52848,27,32
52849,16,17
52850,0,56
52851,4,7
52852,18,39
52853,29,22
52854,36,53
52855,51,14
52856,38,15
52857,10,43
52858,54,2
52859,4,25
52860,1,93
52861,2,58
52862,0,100
52863,9,58
52864,7,32
52865,1,37
52866,7,47
52867,13,52
52868,0,52
52869,12,65
52870,3,41
52871,1,99
52872,1,51
52873,2,39
52874,0,100
52875,0,100
52876,0,100
52877,0,100
52878,0,89
52879,79,0
52880,27,0
52881,36,0
52882,34,2
52883,51,0
52884,3,77
52885,13,19
52886,49,27
52887,25,0
52888,38,0
52889,17,0
52890,0,14
52891,24,51
52892,8,22
52893,51,0
52894,22,0
52895,32,3
52896,3,79
52897,31,20
52898,65,1
52899,18,11
52900,47,1
52901,75,3
52902,66,0
52903,26,1
52904,27,11
52905,92,0
52906,44,4
52907,46,1
52908,21,4
52909,47,14
52910,25,3
52911,55,0
52912,54,6
52913,36,0
52914,58,1
52915,53,3
52916,36,1
52917,55,0
52918,38,0
52919,59,3
52920,51,0
52921,18,0
52922,15,13
52923,0,82
52924,49,21
52925,19,48
52926,52,4
52927,49,3
52928,86,12
52929,64,7
52930,68,32
52931,3,71
52932,59,20
52933,45,27
52934,53,2
52935,20,51
52936,3,86
52937,60,0
52938,6,0
52939,28,25
52940,10,18
52941,14,66
52942,10,84
52943,0,80
52944,61,8
52945,0,66
52946,5,84
52947,3,65
52948,53,5
52949,4,41
52950,9,27
52951,6,8
52952,0,11
52953,1,84
52954,1,31
52955,20,7
52956,5,68
52957,96,1
52958,1,99
52959,5,81
52960,18,77
52961,1,38
52962,0,74
52963,6,0
52964,0,58
52965,3,59
52966,22,51
52967,1,33
52968,11,47
52969,8,92
52970,13,38
52971,12,13
52972,1,70
52973,0,100
52974,13,87
52975,72,17
52976,0,63
52977,0,18
52978,0,62
52979,8,20
52980,7,19
52981,2,31
52982,6,4
52983,28,33
52984,3,58
52985,0,80
52986,13,73
52987,30,52
52988,18,73
52989,0,84
52990,2,85
52991,7,1
52992,19,60
52993,29,40
52994,11,89
52995,36,17
52996,0,38
52997,0,73
52998,25,65
52999,0,77
53000,2,98
53001,83,16
53002,7,49
53003,0,47
53004,32,35
53005,10,90
53006,1,80
53007,29,68
53008,52,11
53009,2,94
53010,1,65
53011,0,38
53012,46,54
53013,0,26
53014,48,41
53015,7,52
53016,1,59
53017,15,69
53018,34,51
53019,4,23
53020,18,79
53021,17,72
53022,0,81
53023,11,42
53024,5,60
53025,0,100
53026,12,88
53027,28,0
53028,43,2
53029,1,0
53030,74,0
53031,32,39
53032,18,71
53033,35,9
53034,46,0
53035,18,18
53036,80,0
53037,55,0
53038,20,75
53039,12,21
53040,43,0
53041,55,0
53042,44,2
53043,48,11
53044,35,25
53045,51,3
53046,29,0
53047,5,69
53048,84,0
53049,87,7
53050,72,2
53051,87,0
53052,27,0
53053,47,2
53054,75,1
53055,5,3
53056,37,9
53057,26,44
53058,45,5
53059,51,0
53060,18,0
53061,39,0
53062,22,67
53063,35,26
53064,42,0
53065,56,0
53066,34,0
53067,4,0
53068,35,0
53069,6,0
53070,64,0
53071,28,18
53072,94,4
53073,48,17
53074,26,1
53075,0,100
53076,62,14
53077,95,1
53078,75,14
53079,8,35
53080,78,1
53081,74,24
53082,25,33
53083,40,31
53084,0,99
53085,61,7
53086,70,0
53087,82,4
53088,46,33
53089,15,85
53090,8,56
53091,0,49
53092,0,100
53093,1,79
53094,51,49
53095,14,17
53096,1,56
53097,2,25
53098,0,67
53099,30,19
53100,14,17
53101,5,22
53102,7,16
53103,23,19
53104,7,44
53105,18,38
53106,68,28
53107,2,35
53108,0,67
53109,0,33
53110,37,9
53111,0,39
53112,36,26
53113,16,12
53114,4,7
53115,20,13
53116,42,31
53117,0,18
53118,35,32
53119,0,32
53120,71,29
53121,1,99
53122,41,53
53123,4,71
53124,7,6
53125,5,77
53126,1,41
53127,4,18
53128,0,36
53129,19,40
53130,3,39
53131,0,36
53132,0,31
53133,2,9
53134,3,47
53135,8,92
53136,9,72
53137,0,23
53138,6,94
53139,43,15
53140,13,35
53141,13,50
53142,28,72
53143,0,32
53144,42,46
53145,0,81
53146,4,3
53147,23,25
53148,5,87
53149,4,0
53150,62,38
53151,9,42
53152,37,60
53153,24,50
53154,3,40
53155,5,29
53156,0,73
53157,0,58
53158,4,93
53159,0,68
53160,0,6
53161,0,43
53162,0,47
53163,0,40
53164,0,43
53165,1,2
53166,0,25
53167,0,13
53168,5,55
53169,58,17
53170,37,52
53171,0,27
53172,0,19
53173,1,41
53174,4,6
53175,0,34
53176,0,38
53177,0,39
53178,1,46
53179,0,38
53180,0,64
53181,1,54
53182,0,53
53183,0,2
53184,0,40
53185,10,87
53186,0,67
53187,1,72
53188,22,68
53189,4,96
53190,34,18
53191,0,96
53192,0,49
53193,10,68
53194,0,100
53195,0,95
53196,29,33
53197,24,45
53198,8,72
53199,1,37
53200,21,69
53201,0,100
53202,26,56
53203,5,88
53204,5,74
53205,1,48
53206,0,17
53207,0,100
53208,41,0
53209,60,40
53210,51,0
53211,53,0
53212,19,0
53213,22,0
53214,55,0
53215,68,30
53216,47,53
53217,18,43
53218,3,44
53219,49,0
53220,33,20
53221,75,0
53222,8,92
53223,2,25
53224,27,56
53225,1,45
53226,54,3
53227,32,0
53228,57,0
53229,50,19
53230,39,11
53231,65,0
53232,24,7
53233,35,0
53234,49,0
53235,29,8
53236,57,36
53237,44,1
53238,67,0
53239,85,0
53240,45,2
53241,27,7
53242,36,0
53243,28,72
53244,30,2
53245,36,54
53246,2,23
53247,28,0
53248,49,0
53249,26,8
53250,48,0
53251,24,2
53252,42,0
53253,44,4
53254,81,0
53255,24,4
53256,84,0
53257,27,69
53258,78,22
53259,52,31
53260,43,25
53261,49,27
53262,12,77
53263,87,3
53264,71,5
53265,92,7
53266,75,16
53267,47,33
53268,17,78
53269,87,13
53270,12,42
53271,46,27
53272,0,100
53273,0,100
53274,33,17
53275,70,11
53276,66,34
53277,39,18
53278,64,1
53279,61,8
53280,0,47
53281,22,5
53282,13,82
53283,2,98
53284,0,100
53285,2,55
53286,28,32
53287,21,15
53288,0,82
53289,7,6
53290,11,3
53291,0,42
53292,30,52
53293,56,22
53294,12,13
53295,2,86
53296,0,97
53297,2,36
53298,10,12
53299,21,31
53300,1,94
53301,7,53
53302,2,37
53303,21,53
53304,0,66
53305,0,79
53306,6,18
53307,10,54
53308,12,4
53309,18,66
53310,0,33
53311,3,17
53312,1,15
53313,0,11
53314,2,8
53315,2,53
53316,1,68
53317,3,35
53318,10,90
53319,1,64
53320,5,4
53321,1,99
53322,25,54
53323,6,55
53324,13,61
53325,8,2
53326,2,97
53327,18,12
53328,16,5
53329,3,5
53330,0,75
53331,1,88
53332,9,20
53333,0,100
53334,9,12
53335,36,64
53336,51,34
53337,4,71
53338,2,78
53339,5,72
53340,8,69
53341,13,42
53342,12,73
53343,1,99
53344,0,24
53345,0,21
53346,30,70
53347,1,96
53348,0,17
53349,1,99
53350,24,16
53351,1,0
53352,0,78
53353,1,99
53354,0,49
53355,0,49
53356,0,38
53357,0,82
53358,0,64
53359,0,58
53360,0,46
53361,0,45
53362,0,75
53363,0,50
53364,0,30
53365,0,50
53366,64,34
53367,33,35
53368,65,35
53369,0,47
53370,0,39
53371,0,11
53372,0,76
53373,0,21
53374,1,21
53375,0,11
53376,2,74
53377,0,42
53378,1,11
53379,0,99
53380,3,47
53381,0,45
53382,0,34
53383,0,60
53384,2,36
53385,1,45
53386,16,62
53387,0,37
53388,0,40
53389,0,62
53390,0,58
53391,0,5
53392,0,70
53393,0,63
53394,0,61
53395,0,10
53396,0,83
53397,0,42
53398,0,28
53399,97,3
53400,39,60
53401,3,55
53402,0,60
53403,0,43
53404,0,8
53405,6,4
53406,0,53
53407,0,39
53408,0,34
53409,0,86
53410,0,17
53411,0,33
53412,0,99
53413,1,2
53414,1,19
53415,0,27
53416,0,57
53417,1,18
53418,1,29
53419,38,29
53420,17,32
53421,0,81
53422,0,96
53423,10,26
53424,1,93
53425,0,100
53426,14,69
53427,2,77
53428,6,26
53429,14,70
53430,65,0
53431,3,83
53432,14,48
53433,42,28
53434,1,7
53435,16,59
53436,0,70
53437,0,73
53438,5,55
53439,0,100
53440,100,0
53441,12,32
53442,7,10
53443,0,16
53444,92,8
53445,2,83
53446,0,61
53447,19,15
53448,13,4
53449,20,16
53450,99,0
53451,0,75
53452,1,51
53453,8,18
53454,2,31
53455,25,10
53456,0,74
53457,0,26
53458,1,23
53459,29,16
53460,2,98
53461,0,66
53462,1,47
53463,2,53
53464,3,57
53465,0,72
53466,0,100
53467,0,44
53468,12,10
53469,0,100
53470,7,93
53471,31,2
53472,23,36
53473,4,14
53474,0,34
53475,2,67
53476,4,16
53477,3,29
53478,5,35
53479,40,22
53480,0,16
53481,21,41
53482,17,2
53483,19,9
53484,51,49
53485,20,50
53486,0,31
53487,15,41
53488,0,100
53489,32,1
53490,3,10
53491,0,30
53492,13,28
53493,43,2
53494,8,26
53495,15,6
53496,44,4
53497,13,11
53498,8,3
53499,7,62
53500,1,33
53501,0,25
53502,1,74
53503,7,87
53504,1,55
53505,12,26
53506,45,0
53507,69,30
53508,0,44
53509,0,39
53510,17,0
53511,26,10
53512,4,96
53513,0,56
53514,1,29
53515,0,12
53516,41,7
53517,3,9
53518,17,11
53519,0,100
53520,98,2
53521,8,12
53522,6,46
53523,9,40
53524,59,7
53525,0,69
53526,0,94
53527,0,66
53528,0,96
53529,1,33
53530,0,12
53531,87,11
53532,1,62
53533,1,40
53534,0,56
53535,3,61
53536,4,30
53537,0,56
53538,4,14
53539,0,10
53540,17,18
53541,0,53
53542,9,27
53543,28,60
53544,11,28
53545,0,61
53546,9,28
53547,1,99
53548,0,63
53549,5,9
53550,0,100
53551,5,0
53552,65,34
53553,18,29
53554,4,3
53555,11,2
53556,2,6
53557,3,23
53558,22,21
53559,10,13
53560,8,19
53561,9,19
53562,3,34
53563,9,16
53564,16,28
53565,65,35
53566,21,48
53567,2,64
53568,32,42
53569,19,7
53570,1,0
53571,0,1
53572,14,3
53573,0,22
53574,14,19
53575,39,0
53576,10,0
53577,50,41
53578,0,8
53579,2,50
53580,30,69
53581,24,9
53582,0,71
53583,5,6
53584,34,2
53585,83,17
53586,4,36
53587,0,48
53588,5,39
53589,23,27
53590,50,50
53591,1,4
53592,6,38
53593,0,42
53594,12,22
53595,36,15
53596,0,1
53597,0,90
53598,100,0
53599,99,1
53600,25,1
53601,76,0
53602,79,1
53603,22,0
53604,38,0
53605,72,0
53606,29,0
53607,100,0
53608,100,0
53609,98,0
53610,58,1
53611,71,1
53612,30,9
53613,48,7
53614,68,30
53615,30,8
53616,2,3
53617,0,4
53618,47,7
53619,2,1
53620,3,31
53621,0,100
53622,46,0
53623,99,1
53624,17,13
53625,0,39
53626,2,7
53627,94,2
53628,96,4
53629,0,4
53630,5,4
53631,7,29
53632,38,41
53633,1,14
53634,79,6
53635,3,22
53636,4,1
53637,0,69
53638,0,35
53639,7,0
53640,2,1
53641,3,27
53642,0,33
53643,0,26
53644,9,26
53645,28,72
53646,0,48
53647,5,9
53648,0,100
53649,0,100
53650,3,24
53651,1,17
53652,14,29
53653,0,74
53654,4,0
53655,0,1
53656,32,68
53657,20,0
53658,0,36
53659,1,7
53660,32,3
53661,4,2
53662,0,77
53663,5,44
53664,9,12
53665,1,4
53666,4,83
53667,16,1
53668,1,44
53669,40,0
53670,37,3
53671,93,7
53672,0,41
53673,1,0
53674,45,0
53675,22,0
53676,13,71
53677,4,28
53678,0,57
53679,1,95
53680,0,81
53681,0,27
53682,74,26
53683,1,11
53684,3,36
53685,1,24
53686,6,1
53687,1,99
53688,2,44
53689,1,33
53690,0,27
53691,8,0
53692,19,58
53693,10,90
53694,100,0
53695,69,0
53696,31,15
53697,70,2
53698,68,0
53699,52,0
53700,59,0
53701,51,0
53702,35,0
53703,70,1
53704,68,0
53705,100,0
53706,71,0
53707,30,47
53708,77,0
53709,21,29
53710,23,14
53711,38,10
53712,35,4
53713,37,0
53714,64,0
53715,9,58
53716,6,2
53717,0,88
53718,0,93
53719,55,45
53720,43,2
53721,49,0
53722,99,1
53723,66,2
53724,82,1
53725,89,0
53726,96,4
53727,22,0
53728,91,0
53729,100,0
53730,100,0
53731,99,1
53732,14,12
53733,48,4
53734,1,1
53735,13,10
53736,9,33
53737,37,44
53738,61,7
53739,8,10
53740,2,0
53741,4,58
53742,20,58
53743,22,0
53744,16,11
53745,100,0
53746,2,67
53747,0,35
53748,0,58
53749,0,47
53750,0,37
53751,98,0
53752,1,22
53753,0,36
53754,0,57
53755,0,1
53756,0,77
53757,12,27
53758,3,9
53759,12,0
53760,1,54
53761,2,1
53762,41,21
53763,18,25
53764,0,28
53765,1,1
53766,83,17
53767,2,4
53768,0,23
53769,1,25
53770,1,23
53771,3,0
53772,2,73
53773,55,45
53774,0,85
53775,0,68
53776,32,56
53777,3,63
53778,0,23
53779,20,46
53780,14,40
53781,0,71
53782,0,73
53783,11,48
53784,15,9
53785,1,66
53786,4,96
53787,85,15
53788,0,60
53789,1,13
53790,0,12
53791,4,15
53792,0,53
53793,11,17
53794,4,6
53795,0,100
53796,0,100
53797,20,1
53798,1,0
53799,6,30
53800,42,12
53801,9,43
53802,8,18
53803,10,5
53804,89,11
53805,6,17
53806,9,13
53807,8,9
53808,5,9
53809,2,9
53810,5,29
53811,9,5
53812,25,36
53813,35,17
53814,17,8
53815,0,28
53816,34,24
53817,0,25
53818,14,2
53819,33,33
53820,18,15
53821,0,37
53822,12,27
53823,24,7
53824,3,70
53825,4,16
53826,2,17
53827,48,0
53828,2,0
53829,0,1
53830,9,91
53831,1,64
53832,1,6
53833,1,13
53834,9,91
53835,11,22
53836,0,51
53837,0,47
53838,31,1
53839,47,27
53840,0,6
53841,11,3
53842,0,29
53843,1,0
53844,1,68
53845,18,8
53846,24,7
53847,6,19
53848,10,17
53849,0,97
53850,5,61
53851,55,14
53852,58,1
53853,33,9
53854,56,0
53855,94,0
53856,40,0
53857,73,0
53858,62,0
53859,64,0
53860,42,0
53861,28,0
53862,44,0
53863,100,0
53864,95,0
53865,88,0
53866,99,1
53867,33,5
53868,18,28
53869,53,2
53870,16,28
53871,7,39
53872,7,60
53873,38,0
53874,50,5
53875,18,15
53876,2,1
53877,8,1
53878,0,93
53879,14,86
53880,77,0
53881,88,12
53882,67,0
53883,47,0
53884,98,0
53885,70,0
53886,100,0
53887,58,0
53888,57,0
53889,62,0
53890,38,0
53891,6,0
53892,68,8
53893,99,1
53894,81,19
53895,44,5
53896,62,1
53897,4,22
53898,27,18
53899,31,0
53900,3,62
53901,19,10
53902,31,2
53903,35,8
53904,24,30
53905,25,13
53906,20,80
53907,2,95
53908,82,3
53909,100,0
53910,94,0
53911,13,42
53912,82,1
53913,78,0
53914,99,0
53915,81,0
53916,65,0
53917,79,0
53918,23,0
53919,69,0
53920,59,0
53921,100,0
53922,92,0
53923,39,1
53924,28,0
53925,22,40
53926,77,2
53927,23,28
53928,27,0
53929,28,31
53930,96,4
53931,67,0
53932,24,41
53933,8,11
53934,63,0
53935,12,12
53936,18,2
53937,63,0
53938,7,36
53939,55,0
53940,22,56
53941,53,0
53942,62,0
53943,32,59
53944,55,0
53945,46,54
53946,36,64
53947,83,17
53948,98,2
53949,9,91
53950,96,4
53951,94,6
53952,35,65
53953,88,12
53954,50,0
53955,6,94
53956,85,15
53957,36,64
53958,100,0
53959,88,0
53960,67,0
53961,50,1
53962,68,2
53963,40,0
53964,91,1
53965,68,32
53966,100,0
53967,58,42
53968,79,0
53969,35,65
53970,83,0
53971,100,0
53972,76,0
53973,100,0
53974,50,0
53975,84,1
53976,40,7
53977,9,14
53978,34,0
53979,74,9
53980,43,0
53981,7,93
53982,91,9
53983,73,27
53984,39,61
53985,71,29
53986,78,0
53987,55,45
53988,73,0
53989,68,32
53990,95,5
53991,63,0
53992,37,26
53993,72,0
53994,74,0
53995,99,0
53996,84,0
53997,19,6
53998,13,12
53999,24,9
54000,24,35
54001,0,99
54002,78,22
54003,66,34
54004,57,41
54005,90,10
54006,95,0
54007,83,17
54008,86,14
54009,100,0
54010,80,0
54011,0,71
54012,84,0
54013,82,0
54014,88,1
54015,79,0
54016,56,0
54017,100,0
54018,0,97
54019,1,99
54020,2,98
54021,10,89
54022,65,29
54023,67,32
54024,67,33
54025,32,68
54026,10,90
54027,77,23
54028,20,66
54029,11,89
54030,25,75
54031,0,100
54032,6,94
54033,48,52
54034,56,44
54035,71,26
54036,30,70
54037,3,97
54038,2,84
54039,52,8
54040,0,98
54041,39,61
54042,70,30
54043,46,54
54044,64,34
54045,28,72
54046,55,45
54047,26,70
54048,73,9
54049,98,0
54050,99,1
54051,26,74
54052,43,57
54053,46,7
54054,4,96
54055,20,80
54056,55,45
54057,31,51
54058,45,30
54059,0,100
54060,1,99
54061,9,90
54062,0,96
54063,86,14
54064,47,50
54065,64,12
54066,86,14
54067,19,81
54068,2,0
54069,4,2
54070,68,32
54071,45,55
54072,55,45
54073,1,0
54074,60,10
54075,0,49
54076,0,86
54077,2,5
54078,1,1
54079,0,60
54080,7,54
54081,0,47
54082,100,0
54083,33,67
54084,85,15
54085,42,0
54086,1,99
54087,51,33
54088,85,15
54089,29,71
54090,99,1
54091,70,13
54092,85,14
54093,84,16
54094,46,54
54095,28,71
54096,4,0
54097,40,13
54098,32,45
54099,7,84
54100,23,77
54101,34,66
54102,38,12
54103,17,83
54104,49,51
54105,7,1
54106,25,72
54107,0,95
54108,2,2
54109,0,51
54110,0,4
54111,0,67
54112,1,94
54113,0,59
54114,0,67
54115,10,31
54116,54,5
54117,39,2
54118,55,0
54119,38,9
54120,38,28
54121,63,2
54122,8,40
54123,20,35
54124,6,2
54125,52,0
54126,7,6
54127,47,1
54128,3,1
54129,49,5
54130,38,24
54131,17,0
54132,14,11
54133,75,2
54134,32,0
54135,24,7
54136,17,1
54137,96,0
54138,5,0
54139,29,1
54140,2,10
54141,3,46
54142,0,15
54143,23,11
54144,28,18
54145,3,28
54146,5,19
54147,83,9
54148,23,64
54149,22,0
54150,28,11
54151,46,14
54152,36,2
54153,0,72
54154,0,99
54155,1,99
54156,5,14
54157,3,3
54158,1,1
54159,42,1
54160,2,1
54161,3,17
54162,1,0
54163,95,5
54164,51,41
54165,8,7
54166,5,6
54167,28,19
54168,24,28
54169,3,3
54170,0,100
54171,0,100
54172,0,100
54173,0,86
54174,0,99
54175,0,99
54176,28,7
54177,32,19
54178,6,2
54179,67,0
54180,5,1
54181,24,11
54182,64,0
54183,9,5
54184,1,54
54185,22,9
54186,11,7
54187,49,36
54188,1,99
54189,14,13
54190,27,8
54191,57,2
54192,74,0
54193,0,100
54194,0,100
54195,0,100
54196,0,62
54197,0,99
54198,0,55
54199,0,99
54200,49,15
54201,21,9
54202,69,7
54203,2,0
54204,23,21
54205,0,59
54206,11,14
54207,80,2
54208,0,58
54209,1,4
54210,7,43
54211,0,11
54212,2,4
54213,3,3
54214,4,28
54215,26,33
54216,1,55
54217,36,8
54218,34,4
54219,5,47
54220,44,3
54221,1,9
54222,18,25
54223,0,19
54224,4,18
54225,0,37
54226,0,47
