,F,C,R50
72448,6,33,1
72449,4,25,24
72450,83,0,0
72451,17,0,0
72452,51,0,0
72453,45,0,0
72454,54,0,0
72455,27,0,0
72456,43,0,0
72457,39,0,0
72458,0,68,0
72459,0,24,2
72460,29,0,0
72461,39,0,0
72462,2,0,0
72463,24,0,0
72464,60,0,0
72465,0,57,31
72466,0,81,1
72467,6,19,10
72468,65,0,0
72469,100,0,0
72470,52,0,0
72471,78,0,0
72472,95,0,0
72473,57,0,0
72474,41,0,0
72475,30,0,0
72476,0,99,0
72477,0,100,0
72478,0,99,0
72479,2,29,0
72480,0,38,5
72481,65,0,0
72482,25,0,0
72483,65,0,0
72484,69,0,0
72485,32,0,0
72486,55,0,0
72487,4,0,0
72488,2,1,0
72489,0,61,8
72490,0,75,0
72491,0,73,0
72492,0,2,1
72493,0,34,0
72494,0,31,0
72495,0,41,0
72496,0,58,0
72497,0,43,1
72498,0,6,0
72499,0,60,0
72500,0,27,0
72501,0,38,0
72502,0,36,0
72503,0,58,0
72504,0,72,0
72505,0,56,0
72506,0,5,0
72507,0,62,0
72508,0,53,1
72509,0,43,2
72510,0,56,0
72511,0,54,0
72512,0,33,0
72513,0,62,0
72514,0,45,0
72515,0,67,0
72516,0,97,0
72517,0,91,0
72518,0,7,0
72519,0,23,0
72520,0,33,0
72521,0,53,0
72522,1,1,0
72523,0,29,1
72524,0,42,0
72525,0,43,0
72526,0,37,1
72527,0,62,0
72528,0,94,0
72529,0,17,0
72530,0,51,0
72531,0,37,0
72532,0,74,0
72533,0,55,0
72534,0,69,0
72535,0,34,1
72536,0,71,0
72537,0,67,0
72538,0,57,0
72539,0,46,0
72540,0,62,0
72541,0,100,0
72542,0,1,2
72543,0,15,0
72544,0,6,0
72545,0,45,0
72546,0,17,0
72547,0,22,0
72548,0,1,0
72549,0,19,0
72550,0,35,0
72551,0,20,1
72552,0,77,0
72553,0,31,0
72554,0,40,0
72555,0,60,0
72556,0,72,0
72557,0,38,0
72558,0,21,0
72559,0,49,0
72560,0,73,0
72561,0,41,0
72562,0,33,0
72563,0,35,0
72564,0,81,0
72565,0,37,0
72566,0,1,0
72567,0,3,2
72568,0,37,0
72569,0,57,0
72570,0,45,0
72571,0,20,2
72572,0,47,0
72573,0,38,0
72574,0,7,2
72575,0,45,0
72576,0,50,0
72577,0,12,0
72578,0,33,0
72579,0,49,0
72580,0,1,0
72581,0,30,1
72582,0,7,1
72583,0,21,0
72584,0,17,0
72585,0,24,0
72586,0,49,1
72587,0,15,0
72588,0,53,0
72589,0,0,2
72590,0,37,0
72591,0,16,0
72592,0,28,0
72593,0,22,0
72594,0,27,0
72595,0,23,14
72596,0,37,0
72597,0,28,0
72598,0,25,1
72599,0,1,0
72600,0,16,0
72601,0,46,0
72602,0,38,0
72603,0,41,0
72604,0,2,0
72605,0,4,1
72606,0,20,0
72607,0,26,2
72608,0,16,0
72609,0,18,0
72610,0,11,0
72611,0,20,0
72612,0,44,0
72613,0,2,1
72614,0,3,2
72615,0,1,0
72616,0,1,2
72617,0,14,0
72618,0,40,0
72619,0,2,0
72620,0,2,0
72621,0,3,1
72622,0,14,4
72623,0,2,0
72624,0,47,0
72625,0,5,0
72626,0,13,12
72627,0,2,1
72628,0,20,4
72629,0,6,0
72630,0,30,0
72631,0,20,1
72632,0,58,0
72633,0,8,8
72634,0,17,0
72635,0,0,1
72636,0,42,5
72637,0,20,3
72638,0,9,0
72639,0,50,0
72640,0,3,0
72641,0,1,0
72642,0,59,0
72643,0,41,0
72644,0,59,0
72645,0,45,0
72646,0,69,1
72647,0,41,12
72648,0,34,0
72649,0,35,0
72650,0,52,0
72651,0,45,0
72652,0,91,1
72653,0,47,1
72654,0,11,11
72655,0,0,4
72656,0,13,0
72657,0,7,6
72658,0,61,0
72659,0,20,2
72660,0,0,1
72661,0,55,0
72662,0,34,4
72663,0,12,0
72664,0,40,0
72665,0,52,5
72666,0,19,1
72667,0,83,0
72668,0,52,0
72669,0,23,0
72670,0,68,0
72671,0,63,6
72672,0,7,5
72673,0,2,2
72674,0,100,0
72675,0,94,0
72676,0,69,1
72677,0,27,3
72678,0,36,1
72679,0,39,0
72680,0,8,0
72681,0,35,1
72682,0,40,1
72683,0,19,3
72684,1,28,0
72685,0,25,22
72686,0,3,3
72687,0,32,2
72688,0,3,2
72689,0,61,0
72690,0,40,0
72691,0,98,0
72692,0,59,0
72693,0,24,4
72694,0,100,0
72695,0,75,0
72696,0,81,0
72697,0,64,0
72698,0,97,0
72699,0,57,0
72700,0,44,0
72701,0,80,0
72702,0,100,0
72703,0,99,0
72704,0,40,0
72705,0,1,0
72706,0,24,3
72707,0,9,1
72708,0,31,0
72709,0,32,9
72710,0,5,5
72711,0,31,2
72712,0,41,3
72713,0,41,0
72714,0,11,1
72715,0,53,0
72716,0,26,14
72717,0,89,0
72718,0,50,0
72719,0,48,0
72720,0,92,0
72721,0,14,0
72722,0,100,0
72723,0,43,16
72724,0,49,0
72725,0,92,0
72726,0,30,3
72727,0,100,0
72728,0,92,0
72729,0,52,0
72730,0,36,0
72731,0,86,0
72732,0,17,3
72733,0,28,1
72734,0,35,1
72735,0,2,0
72736,0,26,14
72737,0,42,0
72738,0,3,1
72739,0,45,6
72740,0,64,0
72741,0,7,14
72742,0,73,0
72743,0,63,0
72744,0,38,1
72745,0,26,0
72746,0,38,0
72747,0,21,24
72748,0,34,2
72749,0,70,0
72750,0,24,0
72751,0,3,0
72752,0,26,0
72753,0,0,1
72754,0,41,0
72755,0,2,0
72756,0,48,0
72757,0,38,11
72758,0,88,0
72759,0,37,0
72760,0,41,0
72761,0,3,0
72762,0,75,1
72763,0,2,14
72764,0,65,8
72765,0,50,0
72766,0,42,9
72767,0,55,11
72768,0,79,5
72769,0,88,3
72770,0,64,4
72771,0,41,0
72772,0,5,3
72773,0,12,9
72774,0,35,1
72775,0,99,0
72776,0,97,0
72777,0,40,3
72778,0,100,0
72779,0,100,0
72780,0,99,1
72781,0,52,4
72782,0,62,0
72783,0,47,1
72784,0,53,0
72785,0,43,0
72786,0,29,8
72787,0,31,0
72788,0,49,2
72789,0,23,0
72790,0,30,23
72791,0,64,4
72792,0,14,0
72793,0,6,19
72794,0,23,1
72795,0,25,32
72796,0,60,0
72797,0,20,80
72798,0,0,2
72799,0,52,0
72800,0,58,0
72801,0,18,0
72802,0,11,3
72803,0,68,18
72804,0,47,32
72805,0,43,5
72806,0,80,0
72807,0,100,0
72808,0,1,1
72809,0,11,36
72810,0,70,8
72811,0,57,0
72812,0,78,0
72813,0,16,12
72814,0,20,1
72815,0,42,0
72816,0,33,0
72817,0,24,5
72818,0,100,0
72819,0,65,4
72820,0,54,0
72821,0,66,7
72822,0,100,0
72823,0,52,0
72824,0,100,0
72825,0,82,0
72826,0,47,16
72827,0,45,0
72828,0,51,4
72829,0,2,1
72830,0,1,0
72831,0,4,15
72832,0,55,1
72833,0,97,3
72834,0,38,3
72835,0,50,1
72836,0,80,0
72837,0,55,1
72838,0,33,23
72839,0,77,0
72840,0,74,0
72841,0,2,12
72842,0,0,1
72843,0,87,0
72844,0,100,0
72845,0,100,0
72846,0,97,2
72847,0,96,0
72848,0,97,0
72849,0,42,0
72850,0,2,1
72851,0,57,0
72852,0,95,0
72853,0,93,0
72854,0,81,0
72855,0,85,0
72856,0,98,0
72857,0,15,0
72858,0,96,0
72859,0,56,0
72860,0,100,0
72861,0,90,0
72862,0,31,0
72863,0,1,0
72864,0,100,0
72865,0,39,14
72866,0,11,0
72867,0,29,1
72868,0,23,6
72869,0,25,1
72870,0,48,0
72871,0,83,6
72872,0,97,0
72873,0,57,3
72874,0,41,4
72875,0,42,0
72876,0,16,28
72877,0,75,25
72878,0,93,1
72879,0,62,33
72880,0,59,0
72881,0,38,35
72882,0,44,3
72883,1,30,69
72884,0,20,0
72885,0,57,0
72886,0,76,0
72887,0,64,0
72888,0,4,2
72889,0,66,0
72890,0,17,0
72891,0,53,0
72892,0,1,0
72893,0,2,5
72894,0,63,0
72895,0,66,0
72896,0,64,0
72897,0,64,0
72898,0,7,17
72899,0,8,11
72900,0,100,0
72901,0,97,0
72902,0,60,0
72903,0,94,0
72904,0,100,0
72905,0,55,0
72906,0,73,0
72907,0,36,0
72908,0,32,0
72909,0,60,0
72910,0,7,3
72911,0,7,1
72912,0,39,8
72913,0,3,0
72914,1,0,1
72915,0,40,0
72916,0,27,3
72917,0,36,0
72918,0,17,6
72919,0,70,0
72920,0,31,2
72921,0,52,33
72922,0,76,0
72923,0,94,6
72924,0,96,0
72925,0,17,69
72926,0,62,0
72927,0,99,1
72928,0,77,0
72929,0,85,0
72930,0,56,0
72931,0,88,0
72932,0,99,1
72933,0,96,0
72934,0,73,0
72935,0,55,0
72936,0,49,2
72937,0,47,41
72938,0,13,3
72939,0,8,35
72940,0,23,5
72941,0,39,0
72942,0,43,0
72943,0,49,0
72944,0,95,1
72945,0,13,3
72946,0,51,2
72947,0,40,3
72948,0,53,15
72949,0,36,0
72950,0,4,5
72951,0,41,6
72952,0,31,0
72953,0,100,0
72954,0,64,33
72955,0,35,35
72956,0,7,6
72957,0,19,0
72958,1,24,1
72959,0,4,23
72960,0,100,0
72961,0,80,0
72962,0,52,2
72963,0,33,8
72964,0,36,0
72965,0,0,17
72966,0,18,13
72967,0,29,0
72968,0,99,1
72969,0,37,2
72970,0,100,0
72971,0,54,2
72972,0,95,0
72973,0,96,0
72974,0,20,0
72975,0,29,1
72976,0,26,7
72977,0,36,0
72978,0,74,0
72979,0,30,6
72980,0,6,35
72981,0,64,2
72982,0,38,4
72983,0,10,11
72984,0,2,5
72985,0,34,26
72986,0,100,0
72987,0,51,3
72988,0,52,8
72989,0,27,16
72990,0,71,0
72991,0,46,0
72992,0,17,83
72993,0,67,2
72994,0,100,0
72995,0,66,0
72996,0,71,0
72997,0,79,6
72998,0,21,0
72999,0,42,0
73000,0,90,0
73001,0,12,2
73002,0,48,0
73003,0,70,0
73004,0,60,1
73005,0,60,15
73006,0,21,21
73007,0,51,1
73008,0,49,3
73009,0,4,17
73010,0,13,25
73011,0,65,5
73012,0,61,0
73013,0,7,2
73014,0,24,0
73015,0,27,20
73016,0,71,1
73017,0,80,8
73018,1,89,10
73019,0,60,5
73020,0,37,0
73021,0,28,28
73022,0,57,0
73023,0,66,0
73024,1,28,3
73025,0,98,0
73026,0,58,3
73027,0,92,2
73028,0,59,0
73029,0,51,1
73030,0,69,1
73031,0,78,0
73032,0,50,0
73033,0,38,0
73034,0,36,0
73035,0,33,0
73036,0,10,3
73037,0,58,0
73038,0,54,1
73039,0,12,7
73040,0,6,4
73041,0,63,0
73042,0,60,0
73043,0,63,0
73044,0,58,0
73045,0,63,0
73046,0,50,0
73047,0,70,1
73048,0,35,7
73049,0,100,0
73050,0,96,0
73051,0,41,0
73052,0,33,1
73053,0,42,0
73054,0,61,0
73055,0,99,0
73056,0,42,2
73057,0,23,12
73058,0,15,0
73059,0,46,0
73060,0,44,0
73061,0,49,0
73062,0,44,56
73063,0,69,3
73064,0,90,0
73065,0,53,39
73066,0,85,5
73067,0,100,0
73068,0,100,0
73069,0,81,17
73070,0,54,9
73071,0,71,0
73072,0,69,0
73073,0,87,13
73074,0,97,0
73075,0,56,0
73076,0,82,0
73077,0,59,2
73078,0,2,71
73079,0,62,5
73080,0,40,24
73081,0,45,7
73082,0,93,7
73083,0,28,11
73084,0,57,14
73085,0,81,0
73086,0,39,10
73087,0,41,0
73088,0,19,45
73089,0,70,0
73090,0,70,7
73091,0,66,10
73092,0,98,2
73093,0,42,8
73094,0,79,0
73095,0,60,11
73096,0,40,30
73097,0,100,0
73098,0,64,1
73099,0,56,5
73100,0,99,1
73101,0,27,0
73102,0,64,14
73103,0,73,7
73104,0,91,0
73105,0,98,0
73106,0,88,0
73107,0,38,1
73108,0,49,0
73109,0,9,0
73110,0,48,0
73111,0,14,2
73112,0,55,0
73113,0,58,0
73114,0,3,0
73115,0,96,0
73116,0,70,0
73117,0,73,0
73118,0,35,1
73119,0,72,0
73120,0,49,0
73121,0,32,2
73122,0,46,3
73123,0,19,0
73124,0,15,3
73125,0,46,0
73126,0,2,3
73127,0,6,8
73128,0,27,2
73129,0,50,0
73130,0,49,0
73131,0,88,0
73132,0,63,0
73133,0,83,0
73134,0,85,0
73135,0,100,0
73136,0,70,0
73137,0,88,0
73138,0,29,0
73139,0,34,0
73140,0,0,1
73141,0,42,0
73142,0,63,0
73143,0,25,4
73144,0,50,0
73145,0,47,0
73146,0,33,14
73147,0,79,2
73148,0,28,1
73149,0,81,0
73150,0,35,4
73151,0,90,8
73152,0,77,0
73153,0,97,3
73154,0,49,0
73155,0,62,2
73156,0,80,0
73157,0,65,0
73158,0,43,4
73159,0,26,21
73160,0,88,6
73161,0,65,0
73162,0,76,0
73163,0,79,0
73164,0,1,0
73165,0,72,0
73166,0,98,0
73167,0,51,17
73168,0,37,1
73169,0,21,3
73170,0,35,17
73171,0,36,0
73172,0,19,2
73173,1,94,5
73174,0,25,8
73175,0,28,25
73176,0,37,2
73177,0,43,13
73178,0,83,0
73179,0,0,1
73180,0,64,9
73181,0,90,10
73182,0,5,11
73183,0,28,52
73184,0,64,0
73185,0,70,0
73186,0,78,0
73187,0,33,1
73188,0,72,3
73189,0,31,24
73190,0,52,1
73191,0,51,0
73192,0,51,1
73193,0,25,8
73194,0,25,0
73195,0,87,0
73196,0,23,0
73197,0,42,0
73198,0,50,0
73199,0,43,0
73200,0,50,0
73201,0,56,4
73202,0,60,0
73203,0,33,2
73204,0,19,2
73205,0,1,1
73206,0,55,0
73207,0,85,0
73208,0,88,12
73209,0,43,0
73210,0,16,6
73211,0,46,0
73212,0,66,0
73213,0,12,2
73214,0,53,0
73215,0,27,0
73216,0,36,0
73217,0,8,0
73218,0,100,0
73219,0,60,0
73220,0,51,0
73221,0,91,1
73222,0,32,6
73223,0,100,0
73224,0,64,0
73225,0,64,0
73226,0,57,0
73227,0,16,3
73228,0,30,1
73229,0,64,0
73230,0,38,1
73231,0,25,7
73232,0,98,0
73233,0,100,0
73234,0,93,0
73235,0,26,0
73236,0,73,0
73237,0,74,0
73238,0,38,1
73239,0,25,1
73240,0,0,1
73241,0,38,0
73242,0,0,1
73243,0,60,0
73244,0,1,0
73245,0,46,0
73246,0,22,0
73247,0,86,0
73248,0,41,0
73249,0,57,0
73250,0,75,0
73251,0,29,0
73252,0,71,0
73253,0,48,0
73254,0,42,2
73255,0,38,0
73256,0,46,0
73257,0,20,1
73258,0,25,0
73259,0,59,0
73260,0,70,0
73261,0,83,0
73262,0,64,0
73263,0,29,0
73264,0,72,0
73265,0,32,0
73266,0,17,1
73267,0,39,1
73268,0,23,0
73269,0,12,0
73270,0,43,6
73271,0,52,0
73272,0,34,0
73273,0,27,0
73274,0,8,0
73275,0,50,0
73276,0,6,3
73277,0,65,3
73278,0,23,0
73279,0,38,0
73280,0,39,0
73281,0,63,0
73282,2,9,7
73283,0,99,1
73284,0,97,2
73285,0,86,0
73286,0,72,0
73287,0,66,13
73288,0,73,19
73289,0,98,0
73290,0,100,0
73291,0,99,0
73292,0,1,0
73293,0,25,0
73294,0,51,0
73295,0,51,0
73296,0,94,0
73297,0,29,2
73298,0,52,12
73299,0,66,0
73300,0,40,0
73301,0,14,0
73302,0,34,0
73303,0,97,0
73304,0,34,0
73305,0,1,2
73306,0,81,0
73307,0,87,8
73308,0,45,0
73309,0,98,0
73310,0,69,0
73311,0,49,0
73312,0,69,0
73313,0,59,8
73314,0,6,0
73315,0,3,15
73316,0,46,0
73317,0,8,0
73318,0,28,0
73319,1,3,0
73320,0,40,1
73321,0,72,4
73322,0,32,2
73323,0,6,45
73324,0,1,0
73325,0,10,6
73326,0,47,0
73327,0,56,1
73328,1,1,1
73329,0,100,0
73330,0,1,7
73331,1,0,1
73332,0,40,9
73333,0,6,5
73334,0,48,0
73335,1,12,0
73336,0,92,0
73337,0,62,0
73338,0,59,41
73339,0,0,1
73340,0,44,0
73341,0,1,2
73342,0,52,2
73343,0,42,2
73344,0,35,5
73345,0,14,1
73346,0,100,0
73347,0,54,0
73348,0,1,1
73349,0,47,4
73350,0,16,9
73351,0,49,0
73352,0,20,0
73353,0,53,12
73354,0,54,0
73355,0,46,8
73356,0,7,1
73357,0,25,1
73358,0,28,2
73359,0,13,2
73360,0,31,9
73361,0,52,8
73362,1,14,14
73363,0,95,0
73364,0,100,0
73365,0,80,0
73366,0,1,0
73367,0,43,1
73368,0,32,8
73369,0,53,0
73370,0,18,16
73371,0,56,1
73372,0,65,0
73373,0,44,0
73374,0,48,0
73375,0,59,0
73376,0,39,18
73377,0,27,11
73378,0,19,13
73379,0,22,3
73380,0,66,1
73381,0,49,0
73382,0,27,0
73383,0,6,0
73384,0,0,1
73385,0,38,5
73386,0,5,1
73387,0,36,0
73388,0,42,0
73389,0,56,0
73390,0,43,9
73391,0,14,2
73392,0,61,0
73393,0,24,10
73394,0,78,3
73395,0,94,0
73396,0,21,0
73397,0,78,0
73398,0,22,1
73399,0,35,4
73400,1,0,0
73401,0,35,7
73402,0,14,0
73403,0,50,0
73404,0,18,18
73405,0,99,1
73406,0,27,0
73407,0,7,13
73408,0,24,2
73409,2,2,1
73410,0,21,0
73411,0,10,6
73412,0,16,1
73413,0,56,12
73414,0,31,23
73415,0,21,37
73416,0,65,3
73417,0,40,0
73418,0,47,6
73419,0,33,1
73420,0,48,1
73421,0,39,9
73422,0,7,4
73423,0,44,0
73424,0,34,5
73425,0,37,13
73426,0,3,0
73427,0,40,0
73428,0,72,0
73429,0,100,0
73430,0,16,16
73431,0,30,2
73432,0,52,0
73433,0,46,7
73434,0,45,18
73435,0,64,4
73436,0,33,15
73437,0,44,28
73438,0,18,32
73439,0,11,12
73440,0,45,0
73441,0,42,5
73442,0,40,0
73443,0,11,20
73444,0,33,0
73445,0,26,1
73446,0,99,1
73447,0,100,0
73448,0,44,4
73449,0,67,0
73450,0,51,0
73451,0,49,0
73452,0,67,0
73453,0,39,0
73454,0,45,0
73455,0,2,0
73456,0,59,0
73457,0,66,0
73458,0,73,0
73459,0,1,0
73460,0,34,0
73461,0,1,0
73462,0,10,1
73463,0,50,3
73464,0,37,0
73465,0,1,0
73466,0,37,1
73467,0,13,10
73468,0,35,0
73469,0,62,0
73470,0,57,0
73471,0,51,0
73472,0,12,0
73473,0,66,0
73474,0,71,0
73475,0,46,0
73476,0,62,0
73477,0,32,6
73478,0,37,9
73479,0,62,1
73480,0,1,0
73481,0,35,1
73482,0,60,1
73483,0,26,5
73484,0,8,0
73485,0,19,12
73486,0,4,3
73487,0,38,9
73488,0,2,0
73489,0,44,1
73490,0,1,0
73491,0,31,2
73492,0,32,46
73493,0,48,2
73494,0,70,0
73495,0,99,1
73496,0,67,0
73497,0,49,0
73498,0,76,15
73499,0,44,3
73500,0,100,0
73501,0,50,0
73502,0,48,4
73503,0,89,0
73504,0,33,5
73505,0,6,4
73506,0,55,24
73507,0,25,0
73508,0,0,5
73509,0,54,3
73510,0,72,13
73511,0,5,0
73512,0,28,5
73513,0,27,0
73514,0,39,0
73515,0,81,19
73516,0,70,1
73517,0,4,0
73518,0,5,1
73519,0,57,0
73520,0,47,0
73521,0,64,0
73522,0,32,21
73523,0,46,21
73524,0,3,10
73525,0,28,3
73526,0,1,0
73527,0,66,0
73528,0,30,1
73529,0,67,0
73530,0,22,4
73531,0,31,0
73532,0,26,1
73533,0,21,76
73534,0,81,17
73535,0,85,0
73536,0,1,0
73537,0,6,8
73538,0,3,2
73539,0,51,0
73540,0,18,3
73541,1,4,2
73542,1,0,0
73543,0,41,0
73544,0,43,0
73545,0,66,0
73546,0,25,0
73547,1,0,0
73548,0,29,0
73549,0,47,2
73550,0,9,6
73551,0,65,0
73552,0,10,0
73553,0,52,0
73554,0,0,1
73555,0,19,6
73556,0,43,14
73557,0,75,25
73558,0,92,9
73559,0,16,32
73560,0,25,0
73561,0,25,20
73562,0,42,0
73563,0,42,0
73564,0,71,0
73565,0,45,0
73566,0,36,0
73567,0,87,0
73568,0,34,0
73569,0,6,7
73570,0,25,0
73571,0,43,33
73572,0,41,0
73573,0,25,0
73574,0,25,6
73575,0,7,27
73576,0,33,0
73577,0,34,14
73578,0,2,1
73579,0,46,0
73580,0,36,4
73581,0,65,2
73582,0,40,0
73583,0,38,0
73584,0,53,0
73585,0,39,0
73586,0,27,0
73587,0,42,0
73588,0,53,0
73589,0,45,0
73590,0,41,4
73591,0,58,0
73592,0,40,0
73593,0,15,0
73594,0,25,6
73595,0,100,0
73596,0,39,0
73597,0,100,0
73598,0,74,1
73599,0,47,0
73600,0,31,6
73601,0,39,0
73602,0,98,0
73603,0,94,0
73604,0,45,0
73605,0,48,0
73606,0,88,1
73607,0,70,0
73608,0,54,0
73609,0,54,0
73610,0,100,0
73611,1,0,0
73612,0,48,0
73613,0,9,0
73614,0,20,1
73615,0,9,3
73616,0,46,7
73617,0,50,0
73618,0,24,45
73619,0,4,1
73620,0,68,0
73621,0,57,0
73622,0,2,1
73623,0,62,0
73624,0,12,15
73625,0,15,0
73626,0,14,0
73627,0,45,0
73628,0,67,0
73629,0,3,1
73630,0,43,9
73631,0,5,57
73632,0,2,1
73633,0,10,1
73634,0,31,8
73635,0,5,1
73636,0,31,0
73637,0,41,6
73638,0,63,0
73639,0,19,14
73640,0,25,38
73641,0,61,7
73642,0,73,0
73643,0,56,0
73644,0,34,11
73645,0,11,1
73646,0,42,0
73647,0,99,0
73648,0,54,10
73649,0,34,1
73650,0,21,0
73651,0,77,0
73652,0,71,0
73653,0,14,1
73654,0,42,0
73655,1,25,0
73656,0,71,0
73657,0,21,4
73658,0,76,4
73659,0,23,46
73660,0,41,1
73661,0,97,3
73662,0,14,15
73663,0,55,1
73664,0,100,0
73665,0,77,0
73666,0,44,1
73667,0,51,0
73668,0,96,4
73669,0,23,0
73670,0,1,3
73671,0,22,0
73672,0,70,0
73673,0,50,4
73674,0,88,8
73675,0,87,0
73676,0,5,5
73677,0,5,1
73678,0,5,3
73679,0,87,0
73680,0,57,0
73681,0,51,49
73682,0,6,28
73683,0,39,1
73684,0,74,10
73685,0,96,4
73686,0,93,3
73687,0,84,0
73688,0,64,2
73689,0,98,0
73690,0,77,0
73691,0,69,0
73692,0,6,10
73693,0,95,0
73694,0,53,0
73695,0,98,3
73696,0,100,0
73697,0,87,1
73698,0,100,0
73699,0,96,0
73700,0,59,0
73701,0,100,0
73702,0,50,0
73703,0,1,0
73704,0,59,0
73705,1,0,0
73706,0,97,0
73707,0,64,1
73708,0,92,0
73709,0,89,0
73710,0,36,1
73711,0,46,0
73712,0,51,4
73713,0,79,0
73714,0,58,0
73715,0,95,0
73716,0,20,2
73717,0,47,0
73718,0,27,1
73719,0,71,0
73720,0,77,0
73721,0,100,0
73722,0,22,0
73723,0,43,0
73724,0,57,0
73725,0,82,0
73726,0,40,2
73727,0,65,0
73728,0,22,1
73729,0,77,0
73730,0,15,8
73731,0,53,0
73732,0,53,0
73733,0,20,1
73734,0,1,2
73735,0,38,0
73736,0,14,2
73737,0,55,0
73738,0,26,1
73739,0,31,16
73740,0,1,0
73741,0,10,3
73742,0,23,4
73743,0,9,12
73744,0,71,0
73745,0,50,0
73746,0,37,1
73747,0,62,9
73748,0,100,0
73749,0,87,0
73750,0,54,0
73751,0,9,3
73752,0,62,38
73753,0,85,0
73754,0,100,0
73755,0,78,0
73756,0,81,0
73757,0,57,0
73758,0,16,0
73759,0,6,0
73760,3,2,2
73761,0,32,4
73762,0,86,0
73763,0,99,0
73764,1,2,0
73765,0,13,14
73766,0,51,0
73767,0,28,0
73768,0,100,0
73769,0,1,0
73770,0,44,0
73771,0,91,0
73772,0,4,0
73773,0,63,37
73774,0,22,58
73775,0,39,0
73776,0,62,0
73777,0,44,1
73778,0,21,0
73779,0,44,1
73780,0,98,0
73781,0,30,0
73782,0,49,0
73783,0,86,14
73784,0,2,4
73785,0,16,0
73786,0,5,12
73787,0,38,0
73788,0,89,0
73789,0,81,0
73790,0,2,2
73791,0,59,0
73792,0,5,0
73793,1,0,0
73794,0,53,0
73795,0,95,5
73796,0,46,4
73797,0,76,8
73798,0,1,1
73799,0,67,0
73800,1,1,4
73801,0,1,0
73802,0,48,0
73803,0,42,0
73804,0,35,0
73805,0,21,1
73806,0,89,8
73807,0,95,0
73808,0,89,0
73809,0,100,0
73810,0,37,1
73811,0,31,6
73812,0,35,0
73813,0,8,1
73814,0,52,1
73815,0,42,17
73816,0,31,13
73817,0,93,0
73818,0,33,2
73819,0,12,0
73820,0,10,0
73821,0,27,0
73822,0,42,0
73823,0,21,5
73824,0,60,20
73825,0,68,18
73826,0,78,0
73827,0,18,9
73828,0,52,5
73829,0,79,22
73830,0,54,0
73831,0,86,0
73832,0,53,0
73833,0,49,12
73834,0,97,0
73835,0,83,0
73836,0,15,0
73837,0,1,0
73838,0,69,1
73839,0,48,10
73840,0,8,0
73841,0,53,0
73842,0,45,0
73843,0,23,0
73844,0,49,4
73845,0,100,0
73846,0,31,3
73847,0,79,0
73848,0,100,0
73849,0,60,1
73850,0,10,3
73851,0,62,0
73852,0,55,0
73853,0,32,0
73854,0,52,0
73855,0,66,0
73856,0,17,0
73857,0,29,0
73858,0,42,0
73859,0,40,0
73860,0,33,3
73861,0,49,0
73862,0,19,0
73863,0,42,3
73864,0,11,3
73865,0,98,2
73866,0,59,0
73867,0,44,7
73868,0,84,0
73869,0,54,0
73870,0,54,0
73871,0,59,1
73872,0,41,0
73873,0,62,0
73874,0,74,0
73875,0,62,0
73876,0,59,0
73877,0,97,0
73878,0,59,0
73879,0,47,0
73880,0,47,0
73881,0,13,0
73882,0,8,0
73883,0,40,0
73884,0,8,0
73885,0,33,1
73886,0,84,0
73887,0,8,0
73888,0,96,0
73889,0,30,1
73890,0,47,1
73891,0,25,0
73892,0,38,2
73893,0,91,0
73894,0,22,20
73895,0,36,0
73896,0,30,0
73897,0,100,0
73898,0,48,0
73899,0,79,0
73900,0,100,0
73901,0,31,0
73902,0,48,0
73903,0,95,0
73904,0,48,1
73905,0,71,0
73906,0,79,0
73907,0,100,0
73908,0,100,0
73909,0,60,0
73910,0,57,0
73911,0,75,0
73912,0,62,0
73913,0,9,2
73914,0,4,1
73915,0,3,9
73916,0,16,4
73917,0,10,2
73918,0,74,0
73919,0,5,0
73920,0,5,0
73921,0,57,0
73922,0,41,0
73923,0,68,0
73924,0,25,13
73925,0,40,0
73926,0,73,0
73927,0,44,0
73928,0,37,0
73929,0,58,14
73930,0,19,15
73931,0,2,0
73932,0,43,0
73933,0,62,1
73934,0,22,3
73935,0,52,1
73936,0,62,0
73937,1,9,5
73938,0,73,0
73939,0,83,11
73940,0,61,4
73941,0,65,7
73942,0,11,6
73943,0,47,12
73944,0,60,30
73945,0,99,1
73946,0,47,5
73947,0,55,0
73948,0,100,0
73949,0,69,3
73950,0,20,2
73951,0,52,0
73952,0,56,3
73953,0,43,7
73954,0,61,0
73955,0,2,3
73956,0,19,3
73957,0,12,1
73958,0,68,0
73959,0,73,0
73960,0,68,0
73961,0,2,9
73962,0,56,0
73963,0,73,3
73964,0,56,0
73965,0,40,0
73966,0,57,0
73967,0,25,5
73968,0,100,0
73969,0,90,0
73970,0,99,1
73971,0,58,3
73972,0,66,15
73973,0,100,0
73974,0,100,0
73975,0,25,11
73976,0,72,7
73977,0,96,4
73978,0,100,0
73979,0,18,3
73980,0,39,7
73981,0,50,0
73982,0,100,0
73983,0,36,0
73984,0,100,0
73985,0,23,0
73986,0,26,0
73987,0,44,3
73988,0,26,4
73989,0,21,0
73990,0,26,0
73991,0,32,0
73992,0,56,0
73993,0,59,0
73994,0,74,2
73995,0,100,0
73996,0,22,6
73997,0,50,16
73998,0,100,0
73999,0,54,0
74000,0,40,0
74001,0,97,0
