,R50,C,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
11842,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11843,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11844,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11845,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11847,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11848,15,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11849,1,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11851,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11852,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11853,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11854,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11856,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11857,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11858,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11859,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11860,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11861,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11862,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11863,43,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11864,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11865,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11866,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11867,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11868,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11869,6,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11870,3,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11871,0,43,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11872,0,21,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11873,0,55,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11874,0,43,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11875,0,33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11876,18,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11877,41,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11878,0,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11879,0,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11880,0,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11881,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11882,0,26,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11883,0,49,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11884,0,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11885,0,47,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11886,0,45,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11887,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11888,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11889,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11890,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11891,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11892,30,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11893,63,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11894,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11895,0,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11896,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11897,0,41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11898,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11899,0,18,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11900,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11901,0,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
11902,0,27,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
11903,0,54,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11904,0,44,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11905,3,28,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11906,0,45,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11907,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11908,0,34,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11909,0,23,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11910,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11911,0,35,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11912,0,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11913,3,20,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11914,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11915,0,45,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11916,0,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11917,0,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11918,3,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11919,3,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11920,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11921,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11922,0,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11923,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11924,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11925,0,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11926,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11927,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11928,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11929,0,12,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11930,44,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11931,0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11932,0,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11933,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11934,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11935,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11936,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11937,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11938,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11939,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11940,0,32,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11941,0,11,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11942,6,5,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11943,50,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11944,0,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11945,0,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11946,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11947,0,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11948,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11949,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11950,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11951,18,21,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11952,8,30,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11953,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11954,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11955,0,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11956,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11957,2,12,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11958,0,18,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11959,1,14,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11960,1,31,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11961,0,33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11962,0,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11963,0,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11964,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11965,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11966,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11967,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11968,3,19,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11969,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11970,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11971,2,5,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11972,0,32,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11973,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11974,2,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11975,0,36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11976,0,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11977,0,42,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11978,1,50,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11979,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11980,0,44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11981,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11982,27,35,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11983,8,44,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11984,1,15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11985,19,7,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11986,0,71,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11987,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11988,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11989,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11990,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11991,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11992,13,47,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11993,0,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11994,0,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11995,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11996,4,3,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11997,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11998,0,33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11999,0,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,13,24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12001,20,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12002,6,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12003,6,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12004,0,94,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12005,17,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12006,0,38,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12007,0,71,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12008,3,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12009,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12010,0,45,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12011,0,34,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12012,0,80,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12013,49,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12014,26,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12015,0,51,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12016,0,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12017,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12018,0,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12019,6,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12020,0,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12021,0,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12022,0,44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12023,0,61,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12024,0,57,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12025,4,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12026,0,51,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12027,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12028,0,50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12029,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12030,0,53,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12031,0,46,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12032,38,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12033,5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12034,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12035,0,56,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12036,0,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12037,0,47,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12038,0,49,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12039,0,71,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12040,25,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12041,0,33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12042,0,52,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12043,0,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12044,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12045,19,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12046,13,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12047,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12048,0,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12049,0,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12050,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12051,0,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12052,0,50,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12053,18,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12054,4,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12055,0,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12056,0,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12057,0,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12058,0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12059,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12060,0,59,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12061,0,35,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12062,0,27,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12063,50,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12064,45,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12065,0,39,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12066,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12067,0,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12068,0,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12069,0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
12070,0,44,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12071,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12072,0,38,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12073,0,11,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12074,0,44,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12075,0,22,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12076,2,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12077,0,52,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12078,0,25,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12079,0,35,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12080,2,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12081,0,26,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12082,0,32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12083,0,26,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12084,0,40,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12085,0,28,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12086,0,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12087,0,34,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12088,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12089,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12090,2,38,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12091,0,44,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12092,0,71,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12093,1,13,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12094,0,58,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12095,0,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12096,1,29,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12097,2,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12098,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12099,0,22,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12100,2,22,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12101,3,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12102,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12103,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12104,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12105,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12106,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12107,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12108,29,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12109,11,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12110,0,28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12111,4,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12112,31,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12113,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12114,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12115,28,3,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12116,32,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12117,0,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12118,0,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12119,0,22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12120,0,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12121,0,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12122,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12123,0,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12124,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
