,C,R50,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR
66749,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66750,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66751,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66752,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66753,97,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66754,93,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66755,77,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66756,74,16,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66757,87,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66758,94,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66759,99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66760,92,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66761,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66762,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66763,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66764,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66765,18,69,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66766,91,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66767,65,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66768,94,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66769,85,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66770,97,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66771,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66772,99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66773,83,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66774,26,62,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66775,72,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66776,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66777,97,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66778,87,12,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66779,84,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66780,87,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66781,89,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66782,85,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66783,84,7,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66784,72,21,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66785,80,16,0,1,0,1,0,1,0,1,1,0,0,0,0,0
66786,45,37,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66787,91,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66788,99,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66789,46,44,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66790,100,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66791,92,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66792,22,69,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66793,29,57,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66794,86,14,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66795,33,52,1,0,0,0,0,1,0,0,1,0,0,0,0,0
66796,99,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66797,62,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66798,93,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66799,43,57,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66800,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66801,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66802,15,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66803,81,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66804,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66805,74,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66806,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66807,72,25,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66808,99,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66809,99,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66810,64,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66811,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66812,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66813,97,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66814,87,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66815,67,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66816,97,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66817,92,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66818,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66819,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66820,81,11,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66821,85,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66822,96,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66823,86,14,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66824,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66825,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66826,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66827,96,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66828,69,31,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66829,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66830,55,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66831,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66832,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66833,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66834,79,21,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66835,53,43,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66836,48,36,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66837,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66838,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66839,99,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66840,90,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66841,81,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66842,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66843,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66844,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66845,99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66846,47,53,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66847,71,29,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66848,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66849,75,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66850,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66851,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66852,94,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66853,1,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66854,62,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66855,50,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66856,90,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66857,10,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66858,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66859,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66860,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
66861,82,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
66862,100,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
66863,88,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66864,84,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66865,92,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66866,98,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66867,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66868,96,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66869,99,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66870,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66871,99,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66872,98,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66873,68,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66874,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66875,97,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66876,93,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66877,87,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66878,86,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66879,99,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66880,91,9,0,1,0,1,0,1,0,0,1,0,1,0,1,0
66881,74,11,0,1,0,1,0,1,0,0,1,0,1,0,1,0
66882,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66883,99,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66884,82,6,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66885,23,30,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66886,96,4,0,0,0,0,0,1,0,1,1,0,1,0,1,0
66887,88,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
66888,92,8,0,0,0,0,0,1,0,1,1,0,1,0,1,0
66889,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66890,79,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66891,99,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66892,39,55,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66893,99,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66894,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66895,97,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66896,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66897,86,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66898,78,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66899,91,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66900,96,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66901,89,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66902,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66903,75,5,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66904,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66905,87,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66906,73,17,0,1,0,1,0,1,0,0,1,0,1,0,1,0
66907,54,35,0,1,0,1,0,1,0,0,1,0,1,0,1,0
66908,78,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66909,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66910,95,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66911,59,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0
66912,17,83,0,1,0,0,0,1,0,1,1,0,0,0,0,0
66913,12,24,0,1,0,0,0,1,0,1,1,0,0,0,0,0
66914,23,12,0,1,0,0,0,1,0,1,1,0,0,0,0,0
66915,82,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66916,98,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66917,48,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66918,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66919,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66920,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66921,3,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66922,1,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66923,92,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66924,57,17,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66925,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66926,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66927,53,24,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66928,88,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66929,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66930,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66931,90,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66932,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66933,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66934,95,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66935,33,67,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66936,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66937,6,56,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66938,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66939,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66940,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66941,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66942,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66943,67,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66944,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66945,45,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66946,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66947,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66948,91,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66949,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66950,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66951,96,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66952,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66953,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66954,91,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66955,96,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66956,92,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66957,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66958,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66959,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66960,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66961,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66962,98,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66963,92,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66964,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66965,79,21,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66966,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66967,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66968,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66969,94,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66970,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66971,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66972,53,26,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66973,72,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66974,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66975,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66976,97,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66977,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66978,90,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66979,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66980,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66981,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66982,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66983,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66984,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66985,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
66986,84,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66987,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66988,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66989,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66990,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66991,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66992,55,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66993,90,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66994,63,37,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66995,96,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66996,100,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
66997,96,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66998,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
66999,94,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67000,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67001,91,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67002,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67003,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67004,71,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67005,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67006,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67007,95,5,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67008,95,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67009,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67010,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67011,84,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67012,74,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67013,96,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67014,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67015,87,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67016,93,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67017,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67018,95,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67019,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67020,28,72,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67021,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67022,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67023,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67024,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67025,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67026,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67027,100,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
67028,82,6,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67029,87,7,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67030,40,54,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67031,56,35,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67032,99,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67033,83,9,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67034,36,39,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67035,93,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67036,74,14,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67037,78,8,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67038,46,37,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67039,92,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67040,70,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67041,6,85,0,1,0,1,0,1,0,1,1,0,0,0,0,0
67042,62,32,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67043,23,69,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67044,5,88,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67045,54,36,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67046,47,52,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67047,51,48,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67048,40,58,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67049,69,8,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67050,97,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67051,58,27,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67052,98,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67053,85,9,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67054,86,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67055,83,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0
67056,24,76,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67057,93,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67058,91,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67059,80,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67060,92,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67061,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67062,49,47,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67063,97,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67064,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67065,97,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67066,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67067,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67068,89,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67069,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67070,67,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67071,57,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67072,96,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67073,27,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67074,16,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67075,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67076,5,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67077,12,88,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67078,75,25,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67079,78,21,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67080,67,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67081,21,79,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67082,94,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67083,58,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67084,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67085,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67086,60,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67087,95,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67088,93,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67089,89,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67090,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67091,79,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67092,79,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67093,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67094,19,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67095,21,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67096,75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67097,0,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67098,0,6,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67099,93,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67100,48,52,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67101,74,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67102,78,21,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67103,66,34,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67104,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67105,98,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67106,96,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67107,91,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67108,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67109,93,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67110,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67111,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67112,87,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67113,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67114,89,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67115,77,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67116,93,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67117,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67118,13,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67119,46,32,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67120,7,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67121,94,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67122,85,9,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67123,35,43,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67124,56,28,0,0,0,0,0,1,0,1,1,0,0,0,0,0
67125,99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67126,92,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67127,83,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67128,33,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67129,14,32,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67130,28,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67131,28,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67132,25,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67133,23,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67134,55,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67135,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67136,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67137,88,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67138,95,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67139,86,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67140,69,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67141,69,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67142,36,53,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67143,90,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0
67144,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67145,99,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
67146,100,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
