,C,R50
20595,14,49
20596,98,3
20597,64,36
20598,92,8
20599,42,58
20600,92,9
20601,90,9
20602,68,32
20603,96,4
20604,0,12
20605,2,3
20606,36,38
20607,0,68
20608,54,16
20609,22,39
20610,27,39
20611,10,12
20612,50,0
20613,10,58
20614,11,62
20615,28,59
20616,19,35
20617,28,72
20618,53,0
20619,95,5
20620,73,27
20621,92,8
20622,46,55
20623,55,45
20624,73,28
20625,41,58
20626,80,20
20627,80,20
20628,69,31
20629,75,25
20630,100,0
20631,55,3
20632,0,16
20633,18,45
20634,6,47
20635,2,6
20636,12,2
20637,4,27
20638,1,55
20639,34,2
20640,19,80
20641,4,33
20642,51,1
20643,3,81
20644,99,1
20645,41,45
20646,95,1
20647,21,79
20648,50,50
20649,56,44
20650,29,70
20651,68,32
20652,90,9
20653,66,34
20654,91,9
20655,61,0
20656,47,0
20657,4,3
20658,0,26
20659,32,37
20660,9,28
20661,1,18
20662,38,10
20663,9,90
20664,0,28
20665,1,12
20666,2,1
20667,50,30
20668,32,21
20669,1,12
20670,76,24
20671,89,10
20672,98,2
20673,98,3
20674,52,48
20675,73,27
20676,80,20
20677,31,69
20678,70,30
20679,22,78
20680,98,2
20681,26,74
20682,75,8
20683,44,0
20684,100,0
20685,5,1
20686,23,16
20687,22,13
20688,2,24
20689,0,38
20690,6,8
20691,0,17
20692,3,34
20693,16,23
20694,0,26
20695,2,43
20696,0,34
20697,2,64
20698,40,16
20699,38,7
20700,2,17
20701,2,0
20702,15,5
20703,0,39
20704,12,22
20705,0,20
20706,0,17
20707,24,34
20708,9,37
20709,0,29
20710,0,3
20711,0,14
20712,1,53
20713,19,3
20714,9,21
20715,7,52
20716,4,0
20717,19,24
20718,0,25
20719,1,5
20720,3,59
20721,25,13
20722,20,20
20723,2,31
20724,23,34
20725,4,19
20726,56,8
20727,3,32
20728,0,36
20729,1,7
20730,0,50
20731,1,26
20732,4,44
20733,9,0
20734,22,35
20735,0,40
20736,27,2
20737,2,0
20738,8,3
20739,0,9
20740,0,42
20741,0,40
20742,23,3
20743,7,9
20744,2,26
20745,9,34
20746,0,34
20747,1,5
20748,0,66
20749,20,4
20750,18,19
20751,0,1
20752,8,7
20753,0,11
20754,11,5
20755,24,16
20756,29,9
20757,7,21
20758,50,4
20759,11,0
20760,4,44
20761,3,2
20762,16,14
20763,0,41
20764,1,24
20765,5,0
20766,0,4
20767,1,0
20768,8,29
20769,16,18
20770,5,6
20771,1,2
20772,1,1
20773,10,16
20774,1,0
20775,0,54
20776,2,18
20777,30,67
20778,14,20
20779,25,32
20780,37,0
20781,5,3
20782,1,20
20783,10,12
20784,35,46
20785,28,31
20786,1,11
20787,5,11
20788,13,19
20789,0,81
20790,29,39
20791,11,11
20792,8,35
20793,86,14
20794,50,0
20795,7,10
20796,13,34
20797,18,82
20798,11,9
20799,4,45
20800,27,56
20801,2,37
20802,14,35
20803,23,1
20804,25,1
20805,0,34
20806,21,54
20807,5,15
20808,81,19
20809,1,48
20810,2,34
20811,16,38
20812,11,20
20813,1,0
20814,46,0
20815,16,5
20816,6,0
20817,9,4
20818,64,0
20819,17,18
20820,11,38
20821,39,5
20822,20,8
20823,0,1
20824,41,29
20825,14,8
20826,42,20
20827,5,1
20828,25,29
20829,65,35
20830,42,1
20831,14,86
20832,0,12
20833,0,10
20834,8,24
20835,11,40
20836,18,50
20837,15,73
20838,17,15
20839,4,51
20840,36,11
20841,50,0
20842,0,85
20843,1,85
20844,40,5
20845,83,0
20846,11,82
20847,24,33
20848,37,50
20849,5,94
20850,48,0
20851,0,9
20852,8,75
20853,7,17
20854,43,3
20855,17,11
20856,5,8
20857,39,1
20858,26,0
20859,63,2
20860,80,20
20861,52,3
20862,34,60
20863,18,18
20864,1,5
20865,9,34
20866,5,2
20867,42,16
20868,25,18
20869,2,79
20870,17,14
20871,11,3
20872,36,0
20873,62,12
20874,98,3
20875,98,1
20876,72,25
20877,15,23
20878,39,0
20879,3,0
20880,12,14
20881,14,39
20882,8,39
20883,21,6
20884,36,37
20885,21,35
20886,36,1
20887,45,24
20888,90,9
20889,95,5
20890,43,43
20891,76,3
20892,100,0
20893,51,0
20894,87,13
20895,0,33
20896,18,37
20897,0,17
20898,0,59
20899,2,63
20900,1,70
20901,8,25
20902,20,0
20903,1,99
20904,3,59
20905,5,29
20906,28,1
20907,35,18
20908,6,0
20909,30,0
20910,33,67
20911,42,58
20912,26,74
20913,89,11
20914,80,20
20915,37,33
20916,99,1
20917,25,75
20918,60,0
20919,3,16
20920,5,7
20921,56,1
20922,12,6
20923,1,52
20924,26,26
20925,12,2
20926,12,0
20927,84,0
20928,93,7
20929,1,45
20930,43,57
20931,57,0
20932,5,95
20933,6,60
20934,94,6
20935,49,1
20936,37,0
20937,21,3
20938,0,71
20939,21,50
20940,35,2
20941,1,21
20942,56,44
20943,8,91
20944,15,8
20945,62,8
20946,7,17
20947,18,82
20948,82,18
20949,22,61
20950,39,3
20951,39,43
20952,94,5
20953,83,17
20954,6,5
20955,49,0
20956,25,1
20957,18,3
20958,0,95
20959,11,42
20960,0,66
20961,25,13
20962,19,19
20963,6,24
20964,1,21
20965,77,23
20966,28,71
20967,89,7
20968,88,13
20969,38,51
20970,76,23
20971,55,46
20972,93,7
20973,37,63
20974,39,61
20975,79,22
20976,44,56
20977,75,25
20978,81,19
20979,2,98
20980,0,100
20981,31,23
20982,0,47
20983,1,75
20984,15,25
20985,1,36
20986,9,16
20987,9,50
20988,2,1
20989,22,28
20990,15,36
20991,1,0
20992,83,17
20993,54,47
20994,13,87
20995,92,8
20996,9,91
20997,4,96
20998,59,41
20999,44,56
21000,88,12
21001,66,34
21002,67,33
21003,23,76
21004,97,0
21005,45,45
21006,51,49
21007,53,47
21008,14,86
21009,23,26
21010,5,58
21011,3,60
21012,15,5
21013,8,44
21014,5,13
21015,10,34
21016,8,6
21017,54,47
21018,88,12
21019,80,20
21020,41,60
21021,51,49
21022,36,64
21023,82,10
21024,96,4
21025,97,3
21026,61,40
21027,93,7
21028,50,50
21029,100,0
21030,67,0
21031,28,73
21032,40,60
21033,37,63
21034,0,100
21035,17,15
21036,1,15
21037,6,57
21038,1,7
21039,1,5
21040,0,43
21041,22,78
21042,1,24
21043,4,29
21044,3,2
21045,61,40
21046,14,86
21047,95,5
21048,29,24
21049,54,46
21050,26,66
21051,96,4
21052,96,4
21053,19,81
21054,72,28
21055,35,65
21056,50,50
21057,6,43
21058,12,22
21059,50,1
21060,62,38
21061,43,35
21062,46,55
21063,32,68
21064,77,5
21065,52,17
21066,13,64
21067,83,17
21068,33,28
21069,31,48
21070,22,30
21071,62,38
21072,33,21
21073,48,13
21074,28,56
21075,60,11
21076,5,3
21077,11,9
21078,16,13
21079,64,30
21080,56,15
21081,17,83
21082,82,0
21083,54,43
21084,71,21
21085,43,57
21086,59,29
21087,25,28
21088,17,49
21089,39,61
21090,29,4
21091,33,13
21092,31,3
21093,14,43
21094,39,2
21095,4,58
21096,12,80
21097,3,43
21098,39,12
21099,35,64
21100,43,49
21101,54,8
21102,1,44
21103,9,59
21104,1,25
21105,10,22
21106,2,39
21107,32,22
21108,25,3
21109,38,0
21110,7,39
21111,9,24
21112,12,14
21113,32,26
21114,7,6
21115,1,28
21116,80,3
21117,45,20
21118,20,17
21119,14,17
21120,0,36
21121,58,12
21122,52,1
21123,14,7
21124,21,36
21125,73,4
21126,37,23
21127,13,16
21128,8,46
21129,11,50
21130,7,15
21131,0,36
21132,34,55
21133,18,25
21134,3,54
21135,21,4
21136,49,13
21137,3,40
21138,22,14
21139,3,18
21140,5,43
21141,36,7
21142,13,71
21143,14,74
21144,26,46
21145,8,63
21146,75,25
21147,15,42
21148,68,16
21149,5,87
21150,33,7
21151,1,54
21152,5,7
21153,0,15
21154,100,0
21155,32,46
21156,85,15
21157,42,16
21158,64,35
21159,85,7
21160,46,30
21161,63,14
21162,42,32
21163,30,25
21164,35,38
21165,46,20
21166,50,2
21167,29,26
21168,56,44
21169,22,17
21170,47,11
21171,46,8
21172,34,65
21173,10,10
21174,44,1
21175,22,37
21176,29,23
21177,10,21
21178,37,12
21179,40,4
21180,9,3
21181,4,1
21182,90,4
21183,0,2
21184,28,39
21185,100,0
21186,35,41
21187,47,6
21188,70,0
21189,100,0
21190,93,0
21191,90,10
21192,87,0
21193,94,6
21194,71,15
21195,52,37
21196,7,53
21197,65,6
21198,19,62
21199,88,13
21200,21,63
21201,100,0
21202,75,21
21203,49,48
21204,32,6
21205,14,35
21206,2,0
21207,24,30
21208,4,3
21209,34,6
21210,38,6
21211,15,1
21212,99,1
21213,96,0
21214,94,6
21215,98,0
21216,69,31
21217,98,0
21218,94,6
21219,94,6
21220,89,11
21221,48,0
21222,98,2
21223,100,0
21224,57,2
21225,34,34
21226,66,3
21227,74,4
21228,38,52
21229,36,20
21230,94,1
21231,65,0
21232,30,30
21233,65,0
21234,76,20
21235,27,4
21236,30,48
21237,86,11
21238,30,2
21239,6,9
21240,6,0
21241,99,1
21242,100,0
21243,89,9
21244,30,5
21245,90,10
21246,98,3
21247,82,18
21248,52,47
21249,100,0
21250,70,0
21251,94,6
21252,24,6
21253,49,38
21254,81,2
21255,90,2
21256,33,2
21257,4,72
21258,9,25
21259,86,0
21260,98,2
21261,70,7
21262,51,0
21263,0,17
21264,1,3
21265,7,92
21266,4,1
21267,1,9
21268,0,34
21269,24,34
21270,24,46
21271,5,53
21272,7,40
21273,10,87
21274,6,53
21275,15,64
21276,5,2
21277,51,21
21278,25,75
21279,88,12
21280,98,2
21281,23,76
21282,94,5
21283,67,32
21284,85,16
21285,95,5
21286,100,0
21287,81,19
21288,65,34
21289,3,1
21290,2,92
21291,11,24
21292,0,31
21293,21,21
21294,5,28
21295,44,6
21296,34,8
21297,24,11
21298,76,18
21299,1,0
21300,31,0
21301,92,9
21302,99,0
21303,85,15
21304,17,83
21305,98,2
21306,99,1
21307,98,3
21308,67,33
21309,84,3
21310,53,47
21311,74,26
21312,77,22
21313,76,0
21314,0,3
21315,0,20
21316,3,0
21317,0,44
21318,28,10
21319,0,98
21320,0,61
21321,8,0
21322,5,50
21323,5,45
21324,46,10
21325,15,18
21326,15,1
21327,50,2
21328,75,25
21329,85,0
21330,96,4
21331,98,3
21332,74,26
21333,33,67
21334,82,17
21335,89,10
21336,0,100
21337,16,85
21338,25,75
21339,56,6
21340,34,8
21341,1,2
21342,0,96
21343,0,12
21344,27,10
21345,3,75
21346,12,6
21347,1,23
21348,4,96
21349,13,6
21350,14,6
21351,27,0
21352,1,1
21353,45,55
21354,57,43
21355,96,4
21356,59,11
21357,49,51
21358,83,17
21359,56,44
21360,95,0
21361,53,47
21362,65,34
21363,25,75
21364,94,5
21365,54,3
21366,27,1
21367,63,0
21368,3,29
21369,0,42
21370,33,12
21371,0,1
21372,0,13
21373,4,11
21374,19,2
21375,7,37
21376,0,9
21377,3,29
21378,49,23
21379,3,60
21380,10,30
21381,41,4
21382,32,44
21383,3,11
21384,8,42
21385,4,19
21386,5,57
21387,28,5
21388,21,31
21389,21,28
21390,0,16
21391,27,19
21392,11,37
21393,17,27
21394,4,43
21395,0,11
21396,30,0
21397,2,7
21398,20,1
21399,27,20
21400,28,7
21401,63,9
21402,13,9
21403,25,39
21404,4,76
21405,0,55
21406,10,30
21407,2,72
21408,3,0
21409,33,32
21410,46,20
21411,0,48
21412,29,26
21413,3,22
21414,14,22
21415,1,63
21416,12,19
21417,10,16
21418,0,49
21419,45,10
21420,11,36
21421,31,67
21422,0,1
21423,18,0
21424,14,12
21425,9,1
21426,2,6
21427,50,1
21428,10,2
21429,15,11
21430,15,23
21431,3,56
21432,10,12
21433,29,2
21434,2,23
21435,30,5
21436,4,17
21437,7,8
21438,0,40
21439,9,6
21440,9,0
21441,10,4
21442,3,0
21443,0,36
21444,0,23
21445,29,0
21446,3,88
21447,13,7
21448,15,1
21449,7,55
21450,15,27
21451,1,21
21452,17,22
21453,0,1
21454,3,5
21455,45,27
21456,36,1
21457,35,5
21458,4,24
21459,27,19
21460,48,4
21461,70,7
21462,0,1
21463,56,1
21464,5,42
21465,48,15
21466,2,40
21467,24,8
21468,17,62
21469,3,0
21470,46,12
21471,74,0
21472,24,20
21473,27,11
21474,49,26
21475,28,22
21476,20,26
21477,3,57
21478,49,13
21479,1,24
21480,7,15
21481,9,13
21482,11,55
21483,19,14
21484,10,38
21485,61,11
21486,7,7
21487,12,32
21488,1,3
21489,69,3
21490,24,15
21491,17,72
21492,26,3
21493,45,5
21494,43,8
21495,13,17
21496,40,13
21497,74,26
21498,42,35
21499,69,2
21500,1,15
21501,4,24
21502,24,17
21503,24,24
21504,26,27
21505,17,11
21506,11,36
21507,19,10
21508,8,8
21509,19,46
21510,23,32
21511,4,3
21512,46,10
21513,9,10
21514,83,17
21515,1,56
21516,66,23
21517,27,57
21518,22,22
21519,56,1
21520,7,19
21521,6,49
21522,12,1
21523,30,51
21524,21,56
21525,9,33
21526,3,29
21527,0,32
21528,100,0
21529,75,25
21530,13,9
21531,16,11
21532,5,20
21533,46,9
21534,45,16
21535,57,2
21536,19,15
21537,23,11
21538,6,33
21539,23,77
21540,21,40
21541,1,82
21542,6,45
21543,6,19
21544,4,14
21545,3,1
21546,11,52
21547,31,3
21548,1,2
21549,64,10
21550,30,34
21551,5,0
21552,9,21
21553,0,19
21554,8,3
21555,47,52
21556,47,22
21557,19,81
21558,29,0
21559,88,13
21560,67,34
21561,28,73
21562,12,20
21563,15,22
21564,30,18
21565,16,32
21566,25,14
21567,15,0
21568,53,0
21569,7,10
21570,56,8
21571,33,8
21572,43,3
21573,27,16
21574,3,19
21575,43,11
21576,10,1
21577,38,63
21578,91,2
21579,5,94
21580,85,15
21581,99,1
21582,21,72
21583,96,4
21584,12,88
21585,5,47
21586,1,48
21587,2,60
21588,6,1
21589,43,33
21590,15,33
21591,33,11
21592,26,1
21593,73,27
21594,100,0
21595,38,1
21596,85,16
21597,99,1
21598,37,17
21599,37,35
21600,0,45
21601,26,25
21602,30,48
21603,0,46
21604,12,61
21605,24,8
21606,16,30
21607,1,0
21608,24,41
21609,21,34
21610,98,2
21611,41,60
21612,93,7
21613,28,71
21614,32,68
21615,40,40
21616,19,30
21617,23,26
21618,0,100
21619,26,20
21620,2,0
21621,10,1
21622,27,60
21623,7,0
21624,1,3
21625,35,27
21626,57,43
21627,64,35
21628,93,8
21629,62,23
21630,96,4
21631,93,8
21632,99,1
21633,35,28
21634,69,31
21635,55,38
21636,22,49
21637,37,63
21638,27,72
21639,68,4
21640,89,10
21641,16,28
21642,28,16
21643,43,0
21644,2,55
21645,8,41
21646,35,20
21647,26,12
21648,22,41
21649,45,3
21650,4,48
21651,36,35
21652,2,1
21653,3,0
21654,96,4
21655,28,70
21656,34,66
21657,79,22
21658,93,8
21659,29,69
21660,0,100
21661,28,73
21662,48,49
21663,38,63
21664,74,26
21665,41,58
21666,7,28
21667,61,39
21668,100,0
21669,17,82
21670,85,16
21671,40,47
21672,29,6
21673,13,40
21674,12,37
21675,2,1
21676,9,13
21677,9,7
21678,26,74
21679,69,30
21680,85,16
21681,16,84
21682,80,5
21683,90,1
21684,14,86
21685,88,12
21686,13,88
21687,97,3
21688,93,7
21689,100,0
21690,13,58
21691,0,54
21692,100,0
21693,32,68
21694,81,19
21695,82,17
21696,1,0
21697,9,92
21698,36,7
21699,2,1
21700,2,1
21701,7,0
21702,22,51
21703,30,36
21704,7,22
21705,20,1
21706,44,7
21707,82,0
21708,93,8
21709,34,66
21710,28,24
21711,45,55
21712,70,29
21713,98,3
21714,53,21
21715,18,81
21716,100,0
21717,74,26
21718,74,26
21719,21,23
21720,14,48
21721,0,100
21722,99,1
21723,91,9
21724,85,15
21725,50,50
21726,26,48
21727,5,16
21728,4,13
21729,2,5
21730,65,6
21731,0,1
21732,4,28
21733,48,0
21734,10,24
21735,24,7
21736,23,4
21737,1,2
21738,29,25
21739,41,59
21740,80,20
21741,70,25
21742,87,13
21743,60,41
21744,99,1
21745,51,49
21746,64,36
21747,93,8
21748,82,17
21749,52,48
21750,8,56
21751,1,35
21752,6,53
21753,3,93
21754,32,22
21755,22,7
21756,58,42
21757,12,39
21758,1,53
21759,13,24
21760,65,9
21761,22,61
21762,2,20
21763,2,2
21764,56,44
21765,43,48
21766,20,80
21767,28,71
21768,62,38
21769,36,50
21770,57,43
21771,15,85
21772,27,73
21773,34,66
21774,71,29
21775,98,2
21776,23,43
21777,8,3
21778,8,42
21779,42,0
21780,0,2
21781,7,34
21782,10,73
21783,21,27
21784,11,5
21785,1,99
21786,57,0
21787,21,12
21788,0,1
21789,32,7
21790,33,25
21791,25,75
21792,20,80
21793,54,46
21794,68,6
21795,65,34
21796,97,3
21797,63,38
21798,54,46
21799,88,12
21800,75,25
21801,99,1
21802,10,34
21803,0,55
21804,63,2
21805,4,36
21806,1,1
21807,30,36
21808,35,10
21809,18,20
21810,6,1
21811,74,3
21812,20,15
21813,8,4
21814,1,52
21815,19,19
21816,25,42
21817,80,20
21818,97,1
21819,61,0
21820,9,81
21821,20,80
21822,0,96
21823,85,12
21824,73,27
21825,89,11
21826,25,75
21827,98,3
21828,1,99
21829,5,48
21830,0,100
21831,21,11
21832,17,41
21833,28,0
21834,4,1
21835,0,1
21836,0,28
21837,33,5
21838,11,8
21839,10,1
21840,0,59
21841,45,8
21842,4,12
21843,1,18
21844,12,53
21845,23,21
21846,24,10
21847,0,16
21848,1,2
21849,36,21
21850,1,48
21851,21,19
21852,35,12
21853,3,27
21854,0,57
21855,1,9
21856,2,0
21857,2,38
21858,56,2
21859,49,15
21860,6,1
21861,22,25
21862,12,15
21863,40,8
21864,13,82
21865,31,21
21866,3,42
21867,31,25
21868,0,3
21869,0,4
21870,21,13
21871,0,29
21872,22,25
21873,25,27
21874,11,22
21875,38,0
21876,3,13
21877,2,31
21878,2,26
21879,14,65
21880,0,15
21881,1,19
21882,39,20
21883,34,47
21884,56,8
21885,2,69
21886,15,33
21887,2,0
21888,13,19
21889,54,4
21890,26,29
21891,3,28
21892,1,71
21893,1,63
21894,36,5
21895,3,29
21896,4,6
21897,5,36
21898,1,22
21899,9,35
21900,7,4
21901,10,29
21902,22,6
21903,0,21
21904,11,8
21905,1,1
21906,5,10
21907,23,22
21908,12,15
21909,28,7
21910,12,12
21911,4,6
21912,0,23
21913,1,0
21914,1,0
21915,0,1
21916,2,0
21917,12,0
21918,1,1
21919,5,7
21920,15,17
21921,1,6
21922,22,14
21923,29,5
21924,9,19
21925,0,44
21926,6,28
21927,2,35
21928,1,10
21929,5,10
21930,26,2
21931,4,35
21932,6,0
21933,22,0
21934,9,1
21935,20,15
21936,31,3
21937,10,14
21938,8,19
21939,3,38
21940,2,19
21941,37,12
21942,22,27
21943,26,4
21944,9,15
21945,14,2
21946,52,33
21947,48,7
21948,27,47
21949,2,31
21950,25,37
21951,5,1
21952,21,0
21953,38,11
21954,3,59
21955,1,23
21956,24,36
21957,9,18
21958,27,10
21959,33,5
21960,42,0
21961,8,87
21962,15,0
21963,18,36
21964,37,1
21965,68,0
21966,44,25
21967,14,28
21968,14,20
21969,1,32
21970,7,24
21971,5,67
21972,0,63
21973,0,9
21974,7,64
21975,36,23
21976,12,0
21977,8,43
21978,13,68
21979,15,45
21980,16,0
21981,2,0
21982,51,1
21983,10,6
21984,6,1
21985,30,43
21986,11,26
21987,51,14
21988,17,53
21989,100,0
21990,16,84
21991,17,17
21992,32,11
21993,19,0
21994,8,2
21995,7,2
21996,4,32
21997,9,46
21998,44,14
21999,30,39
22000,28,19
22001,20,10
22002,8,43
22003,2,4
22004,12,8
22005,18,24
22006,1,48
22007,2,65
22008,0,69
22009,0,21
22010,21,1
22011,52,13
22012,5,3
22013,40,41
22014,25,2
22015,0,100
22016,18,38
22017,9,54
22018,4,72
22019,4,20
22020,36,1
22021,2,9
22022,3,24
22023,38,0
22024,0,65
22025,39,10
22026,10,30
22027,11,20
22028,26,16
22029,4,35
22030,74,19
22031,88,12
22032,90,10
22033,43,57
22034,0,93
22035,0,94
22036,2,83
22037,19,20
22038,4,1
22039,3,42
22040,32,35
22041,4,7
22042,5,32
22043,33,13
22044,30,1
22045,47,18
22046,18,3
22047,3,47
22048,37,3
22049,36,17
22050,43,14
22051,6,9
22052,88,12
22053,61,7
22054,67,33
22055,53,47
22056,100,0
22057,31,15
22058,99,1
22059,93,7
22060,15,2
22061,3,0
22062,26,14
22063,0,30
22064,38,0
22065,21,1
22066,13,33
22067,47,35
22068,20,59
22069,50,11
22070,8,92
22071,39,61
22072,1,28
22073,0,10
22074,30,29
22075,1,10
22076,14,22
22077,2,55
22078,21,27
22079,34,6
22080,65,35
22081,14,53
22082,0,51
22083,44,19
22084,76,0
22085,50,11
22086,1,0
22087,15,1
22088,0,29
22089,52,48
22090,24,21
22091,100,0
22092,94,6
22093,90,10
22094,44,39
22095,56,44
22096,60,29
22097,0,66
22098,7,24
22099,0,27
22100,3,8
22101,40,18
22102,40,17
22103,5,24
22104,10,87
22105,0,48
22106,3,32
22107,10,4
22108,50,8
22109,40,17
22110,0,2
22111,1,0
22112,5,39
22113,65,12
22114,38,62
22115,62,38
22116,57,41
22117,100,0
22118,81,19
22119,85,7
22120,64,35
22121,8,88
22122,6,47
22123,0,60
22124,2,30
22125,27,3
22126,2,2
22127,30,0
22128,48,29
22129,27,20
22130,21,30
22131,0,12
22132,17,19
22133,10,44
22134,33,60
22135,17,17
22136,57,43
22137,89,10
22138,80,20
22139,88,13
22140,10,90
22141,57,37
22142,41,59
22143,76,23
22144,80,20
22145,88,12
22146,0,100
22147,5,95
22148,9,90
22149,56,44
22150,9,92
22151,15,85
22152,3,4
22153,19,6
22154,1,0
22155,6,67
22156,0,8
22157,13,88
22158,23,32
22159,88,13
22160,35,64
22161,65,35
22162,2,51
22163,77,8
22164,36,21
22165,98,3
22166,75,10
22167,63,38
22168,95,5
22169,0,100
22170,94,6
22171,57,43
22172,76,24
22173,69,31
22174,27,4
22175,23,4
22176,14,23
22177,21,6
22178,29,1
22179,24,60
22180,1,35
22181,13,17
22182,23,1
22183,41,26
22184,7,1
22185,68,32
22186,76,24
22187,86,14
22188,85,16
22189,57,43
22190,65,34
22191,92,8
22192,18,81
22193,50,50
22194,94,5
22195,69,31
22196,100,0
22197,1,57
22198,9,30
22199,6,94
22200,39,57
22201,38,62
22202,12,88
22203,0,1
22204,29,26
22205,2,5
22206,30,8
22207,47,25
22208,3,11
22209,15,33
22210,0,3
22211,2,54
22212,10,35
22213,6,30
22214,100,0
22215,57,26
22216,54,46
22217,73,28
22218,36,64
22219,26,70
22220,90,10
22221,84,0
22222,99,1
22223,64,35
22224,1,99
22225,46,54
22226,0,100
22227,0,95
22228,36,60
22229,30,69
22230,81,18
22231,56,44
22232,24,54
22233,4,3
22234,5,18
22235,2,15
22236,4,16
22237,1,54
22238,7,85
22239,0,56
22240,6,43
22241,34,9
22242,18,33
22243,0,68
22244,44,7
22245,43,24
22246,3,47
22247,0,62
22248,26,2
22249,2,53
22250,30,0
22251,3,38
22252,31,3
22253,29,41
22254,0,61
22255,0,81
22256,0,29
22257,2,37
22258,12,4
22259,14,2
22260,33,32
22261,23,46
22262,11,43
22263,5,47
22264,2,1
22265,9,36
22266,74,26
22267,26,32
22268,2,70
22269,6,51
22270,5,55
22271,9,62
22272,14,11
22273,12,7
22274,92,8
22275,25,6
22276,0,1
22277,45,55
22278,83,17
22279,64,35
22280,91,9
22281,88,12
22282,93,8
22283,87,13
22284,78,22
22285,89,10
22286,57,43
22287,100,0
22288,91,9
22289,4,4
22290,33,11
22291,0,7
22292,8,3
22293,3,45
22294,3,33
22295,8,24
22296,15,3
22297,7,10
22298,93,8
22299,28,31
22300,69,13
22301,99,1
22302,16,62
22303,12,38
22304,89,10
22305,43,57
22306,51,49
22307,82,12
22308,86,14
22309,100,0
22310,34,6
22311,19,16
22312,27,1
22313,17,8
22314,11,17
22315,29,63
22316,42,14
22317,55,0
22318,20,80
22319,1,2
22320,87,6
22321,37,51
22322,6,3
22323,7,4
22324,30,69
22325,43,57
22326,81,19
22327,63,38
22328,25,75
22329,63,38
22330,25,75
22331,91,9
22332,76,23
22333,31,69
22334,82,18
22335,6,94
22336,14,70
22337,0,81
22338,0,1
22339,53,4
22340,32,40
22341,9,50
22342,1,81
22343,46,7
22344,48,16
22345,50,20
22346,0,9
22347,6,94
22348,38,17
22349,58,37
22350,33,12
22351,19,1
22352,15,6
22353,11,25
22354,27,73
22355,28,72
22356,28,73
22357,45,55
22358,6,94
22359,32,68
22360,100,0
22361,85,16
22362,91,9
22363,56,44
22364,53,47
22365,86,14
22366,4,96
22367,0,84
22368,24,24
22369,0,16
22370,17,3
22371,44,15
22372,12,21
22373,2,24
22374,1,0
22375,9,1
22376,31,4
22377,4,10
22378,9,42
22379,5,47
22380,5,39
22381,17,25
22382,32,26
22383,4,40
22384,10,29
22385,11,3
22386,6,28
22387,3,30
22388,0,7
22389,52,7
22390,6,35
22391,38,0
22392,28,19
22393,0,60
22394,1,0
22395,4,5
22396,25,18
22397,2,9
22398,29,33
22399,11,15
22400,15,31
22401,40,48
22402,43,12
22403,2,31
22404,2,37
22405,7,26
22406,3,13
22407,14,73
22408,5,4
22409,6,28
22410,13,49
22411,6,10
22412,23,31
22413,10,12
22414,0,7
22415,12,34
22416,7,55
22417,25,7
22418,1,38
22419,9,37
22420,0,30
22421,20,3
22422,12,6
22423,20,10
22424,14,3
22425,0,28
22426,10,14
22427,44,21
22428,13,15
22429,10,16
22430,18,14
22431,13,55
22432,26,5
22433,6,1
22434,28,21
22435,2,47
22436,8,8
22437,18,11
22438,21,9
22439,49,5
22440,30,14
22441,5,47
22442,0,1
22443,1,0
22444,34,37
22445,3,43
22446,1,2
22447,32,17
22448,28,46
22449,4,3
22450,5,48
22451,3,7
22452,0,5
22453,27,4
22454,1,54
22455,4,50
22456,12,15
22457,1,0
22458,47,2
22459,31,17
22460,27,3
22461,2,14
22462,37,0
22463,94,5
22464,49,12
22465,22,18
22466,25,7
22467,22,27
22468,80,2
22469,8,2
22470,55,36
22471,17,1
22472,28,5
22473,41,4
22474,30,17
22475,3,1
22476,10,39
22477,9,29
22478,16,34
22479,1,20
22480,72,26
22481,6,13
22482,18,7
22483,30,4
22484,8,5
22485,27,31
22486,2,37
22487,31,19
22488,1,55
22489,3,29
22490,72,0
22491,23,1
22492,13,33
22493,0,3
22494,2,0
22495,2,17
22496,13,23
22497,100,0
22498,12,35
22499,1,1
22500,9,35
22501,18,21
22502,10,27
22503,45,17
22504,9,0
22505,11,68
22506,4,15
22507,35,14
22508,22,2
22509,33,44
22510,2,2
22511,36,31
22512,28,11
22513,0,100
22514,63,6
22515,85,15
22516,22,77
22517,25,38
22518,52,25
22519,13,34
22520,59,14
22521,8,22
22522,56,7
22523,3,31
22524,100,0
22525,13,24
22526,42,1
22527,42,58
22528,2,65
22529,21,35
22530,18,17
22531,32,41
22532,14,0
22533,14,2
22534,25,1
22535,39,22
22536,11,29
22537,34,35
22538,7,93
22539,70,26
22540,5,43
22541,0,55
22542,1,55
22543,2,19
22544,76,23
22545,55,23
22546,35,0
22547,27,47
22548,9,2
22549,80,4
22550,65,12
22551,56,44
22552,72,24
22553,38,5
22554,19,81
22555,44,56
22556,7,53
22557,0,23
22558,2,19
22559,44,20
22560,2,33
22561,12,24
22562,3,3
22563,71,8
22564,20,66
22565,24,0
22566,13,38
22567,31,52
22568,82,7
22569,2,13
22570,9,41
22571,92,8
22572,0,76
22573,79,22
