,C,R50,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
41666,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41667,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41668,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41669,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41670,100,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41671,10,0,55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41672,38,0,62,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41673,0,0,81,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41674,5,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41675,3,0,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41676,1,0,69,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41677,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41678,27,0,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41679,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41680,2,0,97,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41681,99,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
41682,98,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
41683,88,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
41684,36,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41685,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41686,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41687,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41688,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41689,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41690,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41691,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41692,12,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41693,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41694,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41695,98,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41696,82,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41697,92,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41698,1,0,58,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41699,0,0,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41700,35,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41701,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41702,1,0,99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41703,20,0,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41704,32,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41705,15,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41706,14,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41707,27,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41708,91,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
41709,69,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
41710,66,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
41711,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41712,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41713,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41714,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41715,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41716,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41717,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41718,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41719,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41720,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41721,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41722,62,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
41723,64,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41724,83,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41725,2,0,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41726,0,0,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41727,0,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41728,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41729,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41730,1,0,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41731,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41732,0,0,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41733,0,0,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41734,0,0,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41735,0,0,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41736,0,0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41737,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41738,0,0,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41739,0,0,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41740,0,0,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41741,0,0,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41742,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41743,1,0,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41744,0,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41745,1,0,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41746,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41747,0,0,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41748,10,0,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41749,0,0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41750,0,0,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41751,51,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41752,0,0,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41753,0,0,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41754,1,0,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41755,0,0,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41756,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41757,7,0,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41758,5,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41759,22,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41760,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41761,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41762,74,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41763,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41764,41,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41765,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41766,13,0,72,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41767,58,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41768,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41769,0,0,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41770,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41771,7,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41772,0,0,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41773,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41774,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41775,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41776,0,0,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41777,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41778,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41779,2,0,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41780,0,0,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41781,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41782,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41783,6,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41784,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41785,89,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41786,92,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41787,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41788,87,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41789,54,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41790,22,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41791,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41792,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41793,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41794,93,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41795,2,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41796,97,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41797,34,0,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41798,1,0,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41799,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41800,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41801,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41802,97,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41803,79,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41804,94,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41805,4,0,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41806,0,0,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41807,8,0,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41808,1,0,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41809,3,0,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41810,4,0,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41811,0,0,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41812,39,0,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41813,15,0,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41814,9,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41815,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41816,0,0,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41817,0,0,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41818,0,0,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41819,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41820,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41821,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41822,27,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41823,32,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41824,34,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41825,88,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41826,30,0,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41827,27,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41828,1,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41829,0,0,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41830,64,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41831,0,0,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41832,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41833,3,0,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41834,5,0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41835,62,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41836,5,0,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41837,0,0,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41838,1,0,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41839,1,0,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41840,4,0,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41841,0,0,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41842,21,0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41843,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41844,3,0,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41845,6,0,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41846,0,0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41847,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41848,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41849,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41850,58,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41851,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41852,35,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41853,72,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41854,1,0,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41855,43,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41856,0,0,85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41857,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41858,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41859,10,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41860,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41861,15,0,85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41862,11,0,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41863,65,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41864,0,0,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41865,0,0,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41866,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41867,0,0,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41868,37,0,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41869,3,0,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41870,2,0,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41871,0,0,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41872,8,0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41873,11,0,89,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41874,3,0,97,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41875,5,0,76,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41876,9,0,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41877,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41878,11,0,89,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41879,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41880,3,0,93,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41881,25,0,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41882,35,0,65,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41883,42,0,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41884,3,0,97,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41885,28,0,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41886,57,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41887,84,0,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41888,9,0,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41889,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41890,4,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41891,10,0,84,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41892,48,0,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41893,62,0,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41894,50,0,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41895,31,0,69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41896,68,0,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41897,88,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41898,93,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41899,50,0,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41900,1,0,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41901,1,0,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41902,63,0,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41903,20,0,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41904,55,0,35,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41905,44,0,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41906,3,0,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41907,34,0,66,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41908,43,0,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41909,80,0,20,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41910,0,0,95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41911,8,0,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41912,8,0,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41913,81,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41914,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41915,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41916,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41917,31,0,23,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41918,82,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41919,11,0,89,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41920,0,0,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41921,0,0,81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41922,24,0,76,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41923,26,0,70,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41924,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41925,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41926,0,0,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41927,11,0,89,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41928,20,0,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41929,38,0,62,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41930,5,0,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41931,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41932,1,0,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41933,26,0,74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41934,3,0,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41935,3,0,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41936,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41937,13,0,83,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41938,32,0,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41939,48,0,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41940,39,0,30,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
41941,96,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41942,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41943,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41944,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41945,2,0,96,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41946,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41947,7,0,88,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
41948,9,0,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
