,F,C,R75
1661,3,56,4
1662,13,11,1
1663,1,77,3
1664,2,24,26
1665,7,31,35
1666,0,75,17
1667,5,42,3
1668,10,36,10
1669,27,35,17
1670,1,70,5
1671,56,11,3
1672,4,64,0
1673,12,86,0
1674,6,46,18
1675,13,11,53
1676,53,10,1
1677,4,40,35
1678,2,31,52
1679,3,87,4
1680,0,22,0
1681,0,13,0
1682,0,19,0
1683,0,37,0
1684,0,3,1
1685,0,44,1
1686,1,2,2
1687,0,0,1
1688,0,60,0
1689,0,0,5
1690,1,0,6
1691,0,0,9
1692,0,99,0
1693,0,93,0
1694,0,0,51
1695,0,0,2
1696,0,4,8
1697,0,62,0
1698,1,15,0
1699,0,39,0
1700,0,19,0
1701,0,48,1
1702,1,27,0
1703,0,0,18
1704,0,0,33
1705,0,0,5
1706,0,0,7
1707,0,58,0
1708,0,0,6
1709,0,93,0
1710,0,87,0
1711,0,1,1
1712,1,33,21
1713,0,50,0
1714,0,29,0
1715,0,50,0
1716,0,79,2
1717,0,97,0
1718,0,85,0
1719,0,66,28
1720,0,56,0
1721,0,14,3
1722,0,9,2
1723,0,5,36
1724,0,32,0
1725,0,8,1
1726,0,0,8
1727,0,0,11
1728,0,0,31
1729,0,0,18
1730,0,0,22
1731,0,88,0
1732,0,50,0
1733,0,80,13
1734,0,9,0
1735,1,1,0
1736,0,0,6
1737,0,0,17
1738,0,63,0
1739,1,1,1
1740,0,72,7
1741,0,67,1
1742,1,79,1
1743,0,75,0
1744,0,23,2
1745,1,79,0
1746,0,91,8
1747,0,41,39
1748,0,99,0
1749,0,94,0
1750,0,44,5
1751,0,60,1
1752,0,33,35
1753,0,100,0
1754,0,31,0
1755,1,70,0
1756,1,84,0
1757,0,0,32
1758,0,1,0
1759,0,23,0
1760,0,27,2
1761,0,19,1
1762,0,76,0
1763,0,0,56
1764,0,0,20
1765,0,0,12
1766,0,0,2
1767,0,0,6
1768,0,92,0
1769,0,50,0
1770,0,0,38
1771,0,0,2
1772,0,2,2
1773,0,44,1
1774,0,87,0
1775,0,65,9
1776,0,99,0
1777,0,79,0
1778,0,20,1
1779,0,17,12
1780,0,75,2
1781,0,85,0
1782,0,87,4
1783,0,57,0
1784,0,95,0
1785,0,80,0
1786,0,72,4
1787,0,100,0
1788,0,5,12
1789,0,60,1
1790,0,41,0
1791,0,59,2
1792,1,46,0
1793,0,69,9
1794,0,90,1
1795,0,94,0
1796,0,53,1
1797,0,86,0
1798,0,1,0
1799,0,1,1
1800,1,0,5
1801,0,6,19
1802,1,31,39
1803,0,0,20
1804,0,0,1
1805,0,1,0
1806,0,27,27
1807,0,2,29
1808,0,8,9
1809,2,72,1
1810,2,52,0
1811,0,1,1
1812,0,0,1
1813,4,52,14
1814,0,55,0
1815,0,42,38
1816,0,6,94
1817,1,15,76
1818,0,4,0
1819,0,4,44
1820,0,1,4
1821,0,59,40
1822,0,0,94
1823,0,8,40
1824,0,5,66
1825,0,8,32
1826,0,0,2
1827,1,22,41
1828,0,47,26
1829,0,3,68
1830,2,7,21
1831,0,1,89
1832,0,1,96
1833,0,3,76
1834,0,1,0
1835,1,65,22
1836,2,4,0
1837,0,0,66
1838,1,0,1
1839,2,11,10
1840,0,4,46
1841,1,0,15
1842,0,8,33
1843,0,18,36
1844,0,1,62
1845,0,4,1
1846,1,3,83
1847,2,45,1
1848,0,1,1
1849,0,1,0
1850,1,3,0
1851,11,24,1
1852,0,0,5
1853,0,0,2
1854,2,4,41
1855,0,6,47
1856,0,4,3
1857,0,7,19
1858,0,24,7
1859,0,3,20
1860,1,11,21
1861,1,95,0
1862,1,0,0
1863,1,26,11
1864,2,9,5
1865,1,0,83
1866,0,36,16
1867,0,12,6
1868,0,7,81
1869,0,36,53
1870,0,16,51
1871,1,1,52
1872,0,0,84
1873,1,8,8
1874,0,0,71
1875,0,7,64
1876,0,25,13
1877,0,11,0
1878,0,24,50
1879,1,1,23
1880,2,2,3
1881,3,2,5
1882,0,52,13
1883,0,76,12
1884,1,4,7
1885,0,0,94
1886,0,1,58
1887,0,27,6
1888,2,4,1
1889,2,0,0
1890,2,7,62
1891,0,1,3
1892,0,36,39
1893,0,47,38
1894,0,3,8
1895,0,55,0
1896,1,0,0
1897,50,21,0
1898,5,4,22
1899,0,6,68
1900,0,1,82
1901,0,2,12
1902,0,2,71
1903,0,9,51
1904,0,0,85
1905,0,22,55
1906,0,3,56
1907,0,7,18
1908,0,0,66
1909,0,55,2
1910,0,87,3
1911,2,6,4
1912,0,7,84
1913,2,5,0
1914,6,58,0
1915,0,2,81
1916,0,8,36
1917,0,20,57
1918,1,1,11
1919,0,56,9
1920,1,53,42
1921,0,8,31
1922,0,13,26
1923,0,5,71
1924,1,1,1
1925,19,43,4
1926,2,20,1
1927,0,11,34
1928,0,0,75
1929,0,44,1
1930,1,0,75
1931,4,44,10
1932,0,99,0
1933,0,33,3
1934,0,41,25
1935,1,10,58
1936,0,3,76
1937,0,1,70
1938,0,19,56
1939,0,1,92
1940,0,55,2
1941,0,8,1
1942,5,16,0
1943,0,12,15
1944,0,2,0
1945,0,0,2
1946,0,18,14
1947,1,2,42
1948,0,67,5
1949,24,21,0
1950,2,98,0
1951,1,15,68
1952,0,13,74
1953,0,0,100
1954,0,20,75
1955,0,1,4
1956,1,22,38
1957,0,54,3
1958,2,14,82
1959,1,3,61
1960,0,1,1
1961,4,44,0
1962,0,7,67
1963,1,1,0
1964,0,0,56
1965,0,2,29
1966,1,1,4
1967,0,54,32
1968,1,15,40
1969,0,1,88
1970,0,0,75
1971,0,3,55
1972,0,9,14
1973,0,7,25
1974,0,40,20
1975,0,45,28
1976,0,8,72
1977,0,6,33
1978,0,1,1
1979,0,0,94
1980,0,1,4
1981,1,13,67
1982,0,0,77
1983,0,18,77
1984,0,0,52
1985,0,37,5
1986,2,43,0
1987,0,19,25
1988,1,98,0
1989,5,38,2
1990,0,2,35
1991,0,75,22
1992,0,94,2
1993,0,72,1
1994,0,18,8
1995,0,38,1
1996,0,100,0
1997,0,82,0
1998,0,89,0
1999,0,27,6
2000,0,32,0
2001,0,0,1
2002,11,75,0
2003,0,11,20
2004,0,100,0
2005,0,76,0
2006,0,100,0
2007,0,77,0
2008,0,97,0
2009,0,21,62
2010,0,87,0
2011,0,86,0
2012,0,99,0
2013,0,92,2
2014,0,80,0
2015,0,100,0
2016,0,98,0
2017,0,72,0
2018,0,100,0
2019,0,70,17
2020,0,82,17
2021,0,99,0
2022,1,0,0
2023,0,75,9
2024,0,94,0
2025,0,100,0
2026,0,87,14
2027,0,94,0
2028,0,89,0
2029,0,100,0
2030,0,75,16
2031,0,100,0
2032,0,100,0
2033,1,0,0
2034,0,17,50
2035,3,89,0
2036,3,63,4
2037,29,37,31
2038,0,62,31
2039,0,37,37
2040,25,23,2
2041,10,10,2
2042,0,36,43
2043,1,77,22
2044,8,38,48
2045,1,59,36
2046,12,12,68
2047,0,100,0
2048,1,39,40
2049,9,41,16
2050,4,33,38
2051,1,24,45
2052,5,46,21
2053,11,59,3
2054,4,56,14
2055,11,60,25
2056,34,12,1
2057,14,69,2
2058,7,62,17
2059,18,56,0
2060,6,20,19
2061,12,6,8
2062,2,22,54
2063,25,46,3
2064,4,61,30
2065,16,76,0
2066,14,68,0
2067,15,70,15
2068,0,0,48
2069,1,44,0
2070,0,25,16
2071,0,100,0
2072,9,36,0
2073,0,45,0
2074,0,0,1
2075,0,38,1
2076,0,30,0
2077,0,19,68
2078,0,72,25
2079,0,100,0
2080,0,97,0
2081,0,85,1
2082,0,100,0
2083,0,97,0
2084,0,30,1
2085,0,35,2
2086,1,0,0
2087,7,81,0
2088,0,100,0
2089,0,100,0
2090,0,95,0
2091,0,100,0
2092,0,92,8
2093,0,65,32
2094,0,94,0
2095,0,53,5
2096,0,81,14
2097,0,92,0
2098,0,100,0
2099,0,100,0
2100,0,76,19
2101,0,95,1
2102,0,0,1
2103,0,86,0
2104,0,88,0
2105,0,99,0
2106,0,99,0
2107,0,94,0
2108,1,68,24
2109,0,100,0
2110,0,65,19
2111,0,96,0
2112,0,95,1
2113,0,100,0
2114,0,90,2
2115,0,92,0
2116,0,92,0
2117,0,81,0
2118,1,0,0
2119,0,56,7
2120,17,81,0
2121,57,23,13
2122,14,50,2
2123,27,32,1
2124,7,69,1
2125,14,12,39
2126,5,45,34
2127,3,74,5
2128,18,73,1
2129,3,39,31
2130,0,65,32
2131,3,77,1
2132,2,76,0
2133,4,58,33
2134,2,11,46
2135,38,32,7
2136,13,31,13
2137,2,10,8
2138,27,23,47
2139,2,84,0
2140,39,58,3
2141,25,49,19
2142,1,42,55
2143,2,17,76
2144,1,80,11
2145,2,63,4
2146,2,87,0
2147,9,13,2
2148,0,85,5
2149,3,17,64
2150,68,18,0
2151,17,62,0
2152,0,37,44
2153,0,21,0
2154,0,9,0
2155,0,10,1
2156,1,38,1
2157,0,14,0
2158,0,12,33
2159,0,8,1
2160,0,1,3
2161,0,17,0
2162,0,2,0
2163,0,1,0
2164,1,4,0
2165,0,3,14
2166,0,2,0
2167,0,100,0
2168,0,0,21
2169,0,0,1
2170,0,64,0
2171,0,56,5
2172,0,100,0
2173,0,6,0
2174,1,1,2
2175,0,52,0
2176,0,9,0
2177,0,5,3
2178,0,0,12
2179,0,1,0
2180,0,0,20
2181,0,20,0
2182,0,0,12
2183,0,0,6
2184,0,9,0
2185,0,1,20
2186,0,2,0
2187,0,28,0
2188,0,57,0
2189,0,25,0
2190,0,11,0
2191,1,32,13
2192,0,69,0
2193,0,96,3
2194,0,80,0
2195,0,100,0
2196,0,0,35
2197,0,24,1
2198,1,27,0
2199,0,38,48
2200,0,10,5
2201,0,0,2
2202,0,0,16
2203,0,0,25
2204,0,0,55
2205,0,0,12
2206,0,86,2
2207,0,50,0
2208,0,0,22
2209,0,74,1
2210,0,98,0
2211,0,39,3
2212,0,85,2
2213,0,99,0
2214,0,73,0
2215,0,95,0
2216,0,73,0
2217,0,13,0
2218,0,25,0
2219,0,58,6
2220,0,68,0
2221,0,95,0
2222,0,98,0
2223,0,57,0
2224,0,61,0
2225,0,10,0
2226,1,1,0
2227,0,1,6
2228,0,0,5
2229,0,0,23
2230,0,0,11
2231,1,81,5
2232,0,6,20
2233,0,0,60
2234,0,0,10
2235,0,85,4
2236,0,36,19
2237,0,86,14
2238,0,61,0
2239,0,4,0
2240,0,75,8
2241,1,53,0
2242,0,92,2
2243,0,10,0
2244,0,86,0
2245,0,92,3
2246,0,76,3
2247,0,74,0
2248,0,85,0
2249,0,99,0
2250,0,96,0
2251,0,67,1
2252,0,78,19
2253,0,87,0
2254,0,82,0
2255,0,65,3
2256,1,4,1
2257,0,61,0
2258,0,65,0
2259,2,17,4
2260,0,13,25
2261,0,66,3
2262,0,73,2
2263,0,88,0
2264,0,99,0
2265,1,1,0
2266,1,0,0
2267,0,58,35
2268,0,0,5
2269,0,0,4
2270,0,0,19
2271,0,0,45
2272,1,0,49
2273,1,0,0
2274,6,62,10
2275,1,1,9
2276,0,40,7
2277,0,2,0
2278,0,2,33
2279,18,74,0
2280,8,44,0
2281,22,37,2
2282,1,1,86
2283,0,0,46
2284,0,27,71
2285,1,29,18
2286,0,1,87
2287,0,3,93
2288,0,7,48
2289,0,0,1
2290,0,0,1
2291,0,24,15
2292,1,22,7
2293,0,0,82
2294,0,0,66
2295,1,17,11
2296,1,10,4
2297,0,24,70
2298,0,3,0
2299,0,3,53
2300,0,19,3
2301,0,14,11
2302,0,9,5
2303,0,0,59
2304,9,25,19
2305,0,56,11
2306,0,12,0
2307,0,0,100
2308,0,3,23
2309,0,32,31
2310,0,9,17
2311,0,7,14
2312,1,56,34
2313,1,35,39
2314,0,1,2
2315,7,39,0
2316,18,45,4
2317,1,0,0
2318,0,1,0
2319,2,3,0
2320,13,19,0
2321,1,3,1
2322,0,5,34
2323,0,2,37
2324,0,56,17
2325,0,0,37
2326,0,0,1
2327,1,4,12
2328,0,5,47
2329,1,3,88
2330,0,9,6
2331,1,12,0
2332,2,1,0
2333,15,18,57
2334,0,13,55
2335,1,40,18
2336,1,0,89
2337,0,2,15
2338,0,0,59
2339,4,3,6
2340,1,41,2
2341,0,7,59
2342,0,1,12
2343,0,5,34
2344,0,5,93
2345,1,12,2
2346,0,8,25
2347,2,13,60
2348,0,1,1
2349,1,0,0
2350,2,8,0
2351,0,4,67
2352,1,10,26
2353,1,9,36
2354,2,34,19
2355,0,2,14
2356,0,3,64
2357,0,63,2
2358,6,21,9
2359,0,95,3
2360,0,4,7
2361,0,4,54
2362,0,0,2
2363,0,13,63
2364,0,26,5
2365,1,28,20
2366,1,34,6
2367,0,0,4
2368,24,28,0
2369,0,1,73
2370,0,0,72
2371,1,3,79
2372,0,4,70
2373,0,22,28
2374,0,0,67
2375,0,33,32
2376,0,7,6
2377,0,1,75
2378,0,0,58
2379,0,0,60
2380,0,4,1
2381,1,1,0
2382,4,16,2
2383,1,0,0
2384,0,1,1
2385,0,2,32
2386,0,42,2
2387,0,8,72
2388,1,16,32
2389,0,5,3
2390,0,46,2
2391,0,19,3
2392,1,14,28
2393,3,5,1
2394,4,7,1
2395,14,66,7
2396,0,22,78
2397,1,9,12
2398,6,41,6
2399,0,2,76
2400,1,12,10
2401,0,7,1
2402,2,4,28
2403,1,1,85
2404,0,1,0
2405,0,0,45
2406,0,20,42
2407,0,0,98
2408,0,18,53
2409,0,52,3
2410,0,22,42
2411,0,4,1
2412,0,32,49
2413,0,10,73
2414,0,10,73
2415,0,0,72
2416,0,42,27
2417,0,15,82
2418,0,1,0
2419,2,85,0
2420,3,21,2
2421,0,89,2
2422,0,3,9
2423,1,11,16
2424,0,1,4
2425,0,1,44
2426,0,28,59
2427,0,11,52
2428,0,1,0
2429,0,6,49
2430,9,59,0
2431,4,11,3
2432,3,2,0
2433,0,41,27
2434,0,3,47
2435,0,2,5
2436,0,0,75
2437,1,2,59
2438,0,27,60
2439,0,0,80
2440,0,33,39
2441,1,43,28
2442,0,0,52
2443,0,53,20
2444,0,0,78
2445,0,45,45
2446,0,16,36
2447,0,2,64
2448,0,63,18
2449,0,43,37
2450,0,6,26
2451,0,47,40
2452,0,0,62
2453,0,0,55
2454,8,37,0
2455,0,45,0
2456,0,100,0
2457,1,42,2
2458,0,36,0
2459,0,56,41
2460,0,97,0
2461,0,100,0
2462,0,22,0
2463,0,0,1
2464,0,34,0
2465,0,38,1
2466,1,0,0
2467,0,39,0
2468,0,91,0
2469,0,81,19
2470,0,86,11
2471,0,94,0
2472,0,6,35
2473,0,92,0
2474,0,100,0
2475,0,85,0
2476,0,96,4
2477,0,92,0
2478,0,81,3
2479,0,96,0
2480,0,55,46
2481,0,69,9
2482,0,73,9
2483,0,93,1
2484,0,31,50
2485,0,95,0
2486,0,73,0
2487,0,85,0
2488,0,92,0
2489,0,96,4
2490,0,99,1
2491,0,98,0
2492,0,100,0
2493,0,98,2
2494,0,80,1
2495,0,100,0
2496,0,84,0
2497,0,98,0
2498,1,69,0
2499,0,100,0
2500,0,100,0
2501,0,34,42
2502,16,57,18
2503,2,9,28
2504,44,40,2
2505,0,4,95
2506,2,58,20
2507,1,79,1
2508,3,24,51
2509,1,4,22
2510,32,51,2
2511,43,57,0
2512,11,15,17
2513,1,59,3
2514,2,50,20
2515,10,82,8
2516,19,70,11
2517,27,25,8
2518,0,39,3
2519,34,65,0
2520,1,79,0
2521,1,73,18
2522,22,75,2
2523,23,48,1
2524,0,89,0
2525,17,58,3
2526,1,60,11
2527,0,10,76
2528,0,47,40
2529,0,23,62
2530,3,86,0
2531,6,61,18
2532,6,24,57
2533,0,74,5
2534,21,63,3
2535,0,0,53
2536,1,43,0
2537,0,94,0
2538,0,42,3
2539,0,43,2
2540,1,43,0
2541,0,0,1
2542,0,11,20
2543,0,25,3
2544,0,4,18
2545,0,97,0
2546,0,93,0
2547,0,100,0
2548,0,37,1
2549,1,33,4
2550,2,79,0
2551,0,83,12
2552,0,94,0
2553,0,89,8
2554,0,99,0
2555,0,96,1
2556,1,98,1
2557,0,98,0
2558,1,93,2
2559,0,78,0
2560,0,87,7
2561,0,9,5
2562,0,100,0
2563,0,100,0
2564,0,85,9
2565,0,100,0
2566,0,99,1
2567,0,87,14
2568,0,84,12
2569,0,93,1
2570,0,95,0
2571,0,100,0
2572,0,56,22
2573,0,93,0
2574,0,74,0
2575,0,100,0
2576,0,0,1
2577,0,81,0
2578,0,97,0
2579,0,100,0
2580,0,89,0
2581,0,88,0
2582,0,93,0
2583,0,85,0
2584,2,18,41
2585,0,2,6
2586,3,24,7
2587,17,49,5
2588,2,71,2
2589,9,24,20
2590,15,50,4
2591,10,6,67
2592,15,50,34
2593,2,72,9
2594,14,51,19
2595,0,47,21
2596,0,64,27
2597,9,59,13
2598,0,87,0
2599,38,45,2
2600,2,53,0
2601,7,60,5
2602,0,95,5
2603,1,6,13
2604,11,47,25
2605,4,91,0
2606,2,33,51
2607,0,13,43
2608,1,8,43
2609,5,57,12
2610,2,93,0
2611,3,18,10
2612,0,65,5
2613,58,34,4
2614,38,48,3
2615,21,26,14
2616,16,15,1
2617,6,58,16
2618,0,97,0
2619,0,45,0
2620,5,40,0
2621,0,45,0
2622,0,44,1
2623,1,20,0
2624,0,34,1
2625,0,0,1
2626,1,38,0
2627,0,30,0
2628,4,84,0
2629,0,0,66
2630,0,87,0
2631,0,83,0
2632,0,98,0
2633,0,82,9
2634,0,69,0
2635,0,96,0
2636,0,100,0
2637,0,100,0
2638,0,77,2
2639,0,80,20
2640,0,100,0
2641,0,65,20
2642,0,91,0
2643,0,78,5
2644,0,92,0
2645,0,97,0
2646,0,94,0
2647,0,69,5
2648,0,97,0
2649,0,73,3
2650,0,96,4
2651,1,0,88
2652,0,91,0
2653,0,78,4
2654,0,96,2
2655,0,87,0
2656,0,89,0
2657,0,97,3
2658,0,86,0
2659,0,0,1
2660,0,5,3
2661,0,88,1
2662,0,89,0
2663,0,97,0
2664,0,98,0
2665,0,92,3
2666,0,88,0
2667,0,1,0
2668,0,92,0
2669,1,50,28
2670,8,79,0
2671,24,39,23
2672,16,51,10
2673,0,13,64
2674,10,47,17
2675,6,57,31
2676,20,75,5
2677,6,36,2
2678,4,94,0
2679,43,39,17
2680,0,83,0
2681,3,81,1
2682,2,11,58
2683,14,31,7
2684,2,38,25
2685,5,26,36
2686,6,75,0
2687,29,8,54
2688,37,33,29
2689,8,20,24
2690,0,87,11
2691,0,9,85
2692,4,10,48
2693,7,78,4
2694,0,95,0
2695,0,69,10
2696,10,72,1
2697,5,11,29
2698,1,4,94
2699,0,0,27
2700,2,83,0
2701,3,37,30
2702,39,55,0
2703,0,0,1
2704,2,6,7
2705,1,0,0
2706,4,0,0
2707,1,0,0
2708,0,30,8
2709,0,96,0
2710,0,0,13
2711,0,0,6
2712,0,51,1
2713,0,44,0
2714,0,4,31
2715,0,9,0
2716,0,1,4
2717,0,69,0
2718,0,96,0
2719,0,10,0
2720,0,56,0
2721,0,43,0
2722,0,75,0
2723,0,86,8
2724,1,87,12
2725,0,87,0
2726,0,18,27
2727,0,41,0
2728,0,42,5
2729,0,0,3
2730,0,76,0
2731,0,0,3
2732,0,17,0
2733,0,88,0
2734,0,72,0
2735,0,26,0
2736,0,66,13
2737,1,1,2
2738,0,81,1
2739,0,58,11
2740,0,100,0
2741,0,98,0
2742,0,41,0
2743,0,1,3
2744,0,76,0
2745,0,94,0
2746,0,1,1
2747,0,75,20
2748,1,23,1
2749,0,47,0
2750,0,14,0
2751,1,63,0
2752,0,98,0
2753,0,49,0
2754,0,99,0
2755,0,82,0
2756,0,4,0
2757,0,50,0
2758,0,69,0
2759,0,95,2
2760,0,31,0
2761,0,0,2
2762,0,0,1
2763,0,0,16
2764,0,0,94
2765,4,13,1
2766,0,17,1
2767,0,0,6
2768,1,1,0
2769,5,5,7
2770,0,29,3
2771,1,6,25
2772,0,16,40
2773,0,6,88
2774,0,12,39
2775,0,2,66
2776,1,0,3
2777,0,0,1
2778,0,31,10
2779,0,46,3
2780,0,0,39
2781,0,7,1
2782,0,3,0
2783,0,24,42
2784,0,9,4
2785,2,16,11
2786,0,32,33
2787,0,6,60
2788,0,26,40
2789,0,1,0
2790,0,0,1
2791,2,4,7
2792,1,2,0
2793,4,4,3
2794,2,2,10
2795,0,5,51
2796,0,2,31
2797,7,21,1
2798,0,4,2
2799,1,6,30
2800,1,6,4
2801,2,34,21
2802,0,7,19
2803,0,4,12
2804,0,17,9
2805,0,1,28
2806,1,6,36
2807,0,0,1
2808,0,8,64
2809,0,4,36
2810,0,22,60
2811,1,25,1
2812,0,0,39
2813,0,1,3
2814,4,70,1
2815,0,18,13
2816,0,23,21
2817,1,0,77
2818,1,61,0
2819,1,8,0
2820,0,8,20
2821,1,4,77
2822,0,17,70
2823,0,15,77
2824,0,6,7
2825,0,19,6
2826,0,1,0
2827,1,1,87
2828,0,6,34
2829,11,25,0
2830,0,31,20
2831,0,33,66
2832,0,11,65
2833,2,6,6
2834,6,73,5
2835,0,92,1
2836,1,1,0
2837,0,5,58
2838,0,1,22
2839,0,31,50
2840,0,76,3
2841,1,1,10
2842,0,1,55
2843,0,4,34
2844,0,0,71
2845,65,9,0
2846,0,14,50
2847,1,0,0
2848,0,68,12
2849,0,12,65
2850,1,41,8
2851,4,23,13
2852,10,82,0
2853,0,19,10
2854,0,7,65
2855,1,33,15
2856,8,34,6
2857,2,7,0
2858,0,94,5
2859,0,7,60
2860,0,40,20
2861,1,0,60
2862,1,13,67
2863,0,2,2
2864,0,37,62
2865,0,68,1
2866,1,0,0
2867,0,0,90
2868,0,27,61
2869,0,2,98
2870,0,2,75
2871,0,0,62
2872,0,2,35
2873,0,18,49
2874,0,5,8
2875,66,3,0
2876,58,6,0
2877,78,0,0
2878,2,0,2
2879,26,0,0
2880,89,0,0
2881,52,0,10
2882,7,0,0
2883,64,0,0
2884,0,0,1
2885,82,0,0
2886,18,0,0
2887,100,0,0
2888,1,12,16
2889,5,0,0
2890,68,0,0
2891,39,0,2
2892,5,1,0
2893,51,0,0
2894,100,0,0
2895,100,0,0
2896,0,2,47
2897,16,0,0
2898,88,0,0
2899,24,0,0
2900,86,0,0
2901,99,1,0
2902,62,0,0
2903,100,0,0
2904,16,0,5
2905,100,0,0
2906,64,0,0
2907,68,0,1
2908,82,0,0
2909,100,0,0
2910,94,0,0
2911,100,0,0
2912,68,0,0
2913,71,0,0
2914,1,0,0
2915,100,0,0
2916,84,0,0
2917,66,0,0
2918,93,0,0
2919,90,0,0
2920,0,25,66
2921,0,7,8
2922,100,0,0
2923,100,0,0
2924,88,0,0
2925,0,0,2
2926,78,0,0
2927,96,0,0
2928,100,0,0
2929,100,0,0
2930,0,2,40
2931,0,72,14
2932,82,0,0
2933,100,0,0
2934,8,0,0
2935,3,2,1
2936,66,0,0
2937,27,0,0
2938,46,0,0
2939,67,0,0
2940,92,0,1
2941,49,0,0
2942,11,0,0
2943,100,0,0
2944,61,0,1
2945,5,0,0
2946,99,0,0
2947,28,0,8
2948,19,0,8
2949,50,0,0
2950,100,0,0
2951,100,0,0
2952,64,0,1
2953,77,0,0
2954,13,0,0
2955,100,0,0
2956,100,0,0
2957,92,0,0
2958,88,0,0
2959,1,0,0
2960,89,0,0
2961,97,0,0
2962,100,0,0
2963,84,0,0
2964,86,0,0
2965,63,0,0
2966,99,0,0
2967,75,0,0
2968,84,0,0
2969,92,0,0
2970,99,0,0
2971,100,0,0
2972,98,0,0
2973,86,0,4
2974,99,0,0
2975,100,0,0
2976,95,0,0
2977,100,0,0
2978,99,0,0
2979,0,0,86
2980,0,0,37
2981,86,14,0
2982,73,27,0
2983,98,0,0
2984,95,5,0
2985,100,0,0
2986,100,0,0
2987,66,0,0
2988,86,14,0
2989,85,10,0
2990,1,81,1
2991,2,53,27
2992,81,0,0
2993,5,0,0
2994,91,0,0
2995,7,0,0
2996,0,1,1
2997,8,0,0
2998,75,0,0
2999,100,0,0
3000,25,0,0
3001,44,0,0
3002,90,0,0
3003,18,0,1
3004,19,1,11
3005,100,0,0
3006,51,1,0
3007,32,2,3
3008,14,0,0
3009,77,0,0
3010,50,0,0
3011,100,0,0
3012,84,0,0
3013,66,0,0
3014,50,0,0
3015,68,0,0
3016,98,0,0
3017,91,0,0
3018,1,2,24
3019,85,0,0
3020,87,0,2
3021,100,0,0
3022,0,1,0
3023,92,0,0
3024,100,0,0
3025,100,0,0
3026,100,0,0
3027,90,0,0
3028,90,0,0
3029,54,0,21
3030,91,0,0
3031,88,0,0
3032,100,0,0
3033,97,0,0
3034,0,17,68
3035,100,0,0
3036,1,0,0
3037,95,0,0
3038,74,0,0
3039,81,0,0
3040,95,0,0
3041,75,0,1
3042,100,0,0
3043,0,28,52
3044,0,43,9
3045,67,33,0
3046,97,3,0
3047,99,1,0
3048,97,0,0
3049,43,57,0
3050,86,14,0
3051,98,2,0
3052,65,1,0
3053,74,0,0
3054,0,80,6
3055,5,67,7
3056,88,12,0
3057,81,10,0
3058,87,12,1
3059,97,3,0
3060,81,3,0
3061,84,16,0
3062,28,4,0
3063,1,56,37
3064,2,7,66
3065,4,59,34
3066,93,0,0
3067,8,0,0
3068,4,0,0
3069,100,0,0
3070,45,0,0
3071,62,0,0
3072,1,0,1
3073,68,0,0
3074,35,0,0
3075,9,0,0
3076,78,0,0
3077,20,0,0
3078,100,0,0
3079,39,0,0
3080,54,0,0
3081,85,0,0
3082,100,0,0
3083,7,0,0
3084,37,0,0
3085,41,0,22
3086,2,0,4
3087,20,0,0
3088,100,0,0
3089,96,4,0
3090,100,0,0
3091,0,16,13
3092,38,0,0
3093,75,0,1
3094,90,0,0
3095,83,0,0
3096,1,0,0
3097,100,0,0
3098,100,0,0
3099,90,0,0
3100,100,0,0
3101,100,0,0
3102,100,0,0
3103,90,0,0
3104,97,0,0
3105,83,0,0
3106,99,0,0
3107,0,12,57
3108,71,0,0
3109,80,0,0
3110,67,0,0
3111,100,0,0
3112,96,0,0
3113,89,0,0
3114,100,0,0
3115,0,2,60
3116,0,23,59
3117,0,14,38
3118,100,0,0
3119,90,10,0
3120,91,9,0
3121,100,0,0
3122,85,15,0
3123,90,10,0
3124,98,2,0
3125,95,0,0
3126,65,1,0
3127,1,96,0
3128,0,74,13
3129,3,61,24
3130,100,0,0
3131,97,3,0
3132,100,0,0
3133,100,0,0
3134,90,10,0
3135,30,1,0
3136,86,9,0
3137,0,26,41
3138,10,88,1
3139,0,85,4
3140,95,5,0
3141,100,0,0
3142,97,3,0
3143,100,0,0
3144,32,0,0
3145,86,14,0
3146,94,0,0
3147,6,65,24
3148,2,50,25
3149,2,55,42
3150,0,5,6
3151,1,0,0
3152,0,4,0
3153,1,2,0
3154,0,2,49
3155,0,82,0
3156,0,63,1
3157,0,9,7
3158,0,4,3
3159,0,1,0
3160,0,0,1
3161,0,82,3
3162,1,56,1
3163,0,0,1
3164,0,1,0
3165,0,41,0
3166,0,25,2
3167,0,15,0
3168,0,13,0
3169,0,79,0
3170,0,81,0
3171,0,64,0
3172,0,41,1
3173,0,0,13
3174,0,31,1
3175,0,0,4
3176,0,58,0
3177,0,67,0
3178,0,76,0
3179,0,88,0
3180,0,82,0
3181,0,73,0
3182,0,47,0
3183,0,6,35
3184,0,18,0
3185,0,67,0
3186,0,97,0
3187,0,54,5
3188,0,62,0
3189,0,17,0
3190,0,1,1
3191,0,22,0
3192,0,31,16
3193,0,0,6
3194,0,46,2
3195,0,68,1
3196,0,14,6
3197,0,33,8
3198,0,60,0
3199,0,47,0
3200,0,0,38
3201,0,44,0
3202,0,96,0
3203,1,12,35
3204,0,12,8
3205,0,5,30
3206,0,6,8
3207,0,94,0
3208,0,88,0
3209,4,2,2
3210,0,5,6
3211,0,11,58
3212,2,5,4
3213,0,1,0
3214,1,2,1
