combo,weight
KdTcTs4s,96
KdThTs4s,96
KdJcTs4s,100
KdJhTs4s,100
KdQcTs4s,100
KdQhTs4s,100
KcKdTs4s,82
KdKhTs4s,82
KcKhTs4s,70
AdTs4s3d,86
Ts8d6d4s,100
KdTs6d4s,98
AdTs6d4s,100
KdTs8d4s,96
AdTs8d4s,1
KdQsJs4s,100
AdJs5c4s,9
AdJs5h4s,9
KdJsTc4s,100
KdJsTh4s,100
KdJcJs4s,100
KdJhJs4s,100
KdQcJs4s,97
KdQhJs4s,97
KcKdJs4s,100
KdKhJs4s,100
KcKhJs4s,43
KdJs4s3d,100
AdJs4s3d,98
Js8d6d4s,100
KdJs6d4s,100
AdJs6d4s,81
KdJs8d4s,99
AdJs8d4s,1
KdQdJs4s,50
KdQs4s3c,14
KdQs4s3h,14
KdQs4c4s,72
KdQs4h4s,72
AdQs5c4s,22
AdQs5h4s,22
AdQs7c4s,51
AdQs7h4s,51
KdQsJc4s,99
KdQsJh4s,99
KcQs4d4s,53
KhQs4d4s,53
KcKhQs4s,48
Qs8d6d4s,100
KdQs8d4s,100
As7c7h4s,71
AsKdQc4s,3
AsKdQh4s,3
AsQd4s2d,100
As6d4s3d,94
As8d6d4s,100
AdKc4s2c,93
AdKh4s2h,93
KcKh4s2c,45
KcKh4s2h,45
AcKd4s2c,100
AhKd4s2h,100
Ad6d4s2c,1
Ad6d4s2h,1
KdQd4s2c,1
KdQd4s2h,1
AdKd4s2c,100
AdKd4s2h,100
7c7h4s3c,17
7c7h4s3h,17
KdQc4s3c,5
KdQh4s3h,5
Kc4d4s3c,100
Kh4d4s3h,100
KcKh4s3c,93
KcKh4s3h,93
Ad4s3c3d,60
Ad4s3d3h,60
Ad4d4s3c,90
Ad4d4s3h,90
Kd6d4s3c,71
Kd6d4s3h,71
Ad6d4s3c,100
Ad6d4s3h,100
AdQd4s3c,75
AdQd4s3h,75
AdKd4s3c,100
AdKd4s3h,100
7c5c4c4s,3
7h5c4c4s,3
7c5h4c4s,3
7h5h4c4s,3
7c5c4h4s,3
7h5c4h4s,3
7c5h4h4s,3
7h5h4h4s,3
Kd5c4c4s,39
Kd5h4h4s,39
7c6d4c4s,100
7h6d4h4s,100
KdQc4c4s,62
KdQh4h4s,62
Kc4c4s3d,78
Kh4h4s3d,78
Kc6d4c4s,100
Kh6d4h4s,100
AdKc4c4s,87
AdKh4h4s,87
Ad4c4s2d,69
Ad4h4s2d,69
Ad4c4s3d,68
Ad4h4s3d,68
8d6d4c4s,58
8d6d4h4s,58
Kd6d4c4s,60
Kd6d4h4s,60
Ad6d4c4s,94
Ad6d4h4s,94
6d6h4c4s,4
6c6d4h4s,4
AdKd4c4s,94
AdKd4h4s,94
8d6c5c4s,88
8d6h5h4s,88
6c5c5h4s,95
6h5c5h4s,95
7c5c4d4s,68
7h5h4d4s,68
8c6d5c4s,61
8h6d5h4s,61
Kc5c4d4s,100
Kh5h4d4s,100
Kc5c5h4s,70
Kh5c5h4s,70
6d5c4s3d,100
6d5h4s3d,100
Kd5c4s3d,68
Kd5h4s3d,68
Ad5c4s3d,100
Ad5h4s3d,100
8d6d5c4s,95
8d6d5h4s,95
Kd6d5c4s,100
Kd6d5h4s,100
Ad6d5c4s,100
Ad6d5h4s,100
6d5c5h4s,17
Ad8d5c4s,100
Ad8d5h4s,100
KdJd5c4s,44
KdJd5h4s,44
AdKd5c4s,72
AdKd5h4s,72
Kc7c6c4s,36
Kc7h6c4s,36
Kh7h6c4s,36
Kc7c6h4s,36
Kh7c6h4s,36
Kh7h6h4s,36
7c6c4d4s,75
7h6h4d4s,75
7c6c6d4s,100
7h6d6h4s,100
8d7c6c4s,85
8d7h6h4s,85
7c7h6c4s,89
7c7h6h4s,89
9c6c6d4s,9
9h6d6h4s,9
Kc6c6d4s,100
Kh6d6h4s,100
Ad6c4s2d,6
Ad6h4s2d,6
Kd6c4s3d,3
Kd6h4s3d,3
Ad6c4s3d,100
Ad6h4s3d,100
8d6c4d4s,89
8d6h4d4s,89
Kd6c4d4s,70
Kd6h4d4s,70
Ad6c4d4s,82
Ad6h4d4s,82
8d6c6d4s,84
8d6d6h4s,84
Ad6c6d4s,70
Ad6d6h4s,70
Td8d6c4s,29
Td8d6h4s,29
Kd8d6c4s,99
Kd8d6h4s,99
Ad8d6c4s,100
Ad8d6h4s,100
Ad9d6c4s,39
Ad9d6h4s,39
KdTd6c4s,90
KdTd6h4s,90
AdTd6c4s,51
AdTd6h4s,51
KdJd6c4s,64
KdJd6h4s,64
AdJd6c4s,78
AdJd6h4s,78
KdQd6c4s,68
KdQd6h4s,68
AdQd6c4s,52
AdQd6h4s,52
AdKd6c4s,89
AdKd6h4s,89
8c7c6d4s,99
8h7h6d4s,99
8c8d7c4s,33
8d8h7h4s,33
8c7c7h4s,98
8h7c7h4s,98
AdQc7c4s,29
AdQh7h4s,29
Kc7c6d4s,27
Kh7h6d4s,27
Kc7c7h4s,56
Kh7c7h4s,56
KcKh7c4s,100
KcKh7h4s,100
7c6d4s3d,3
7h6d4s3d,3
Ad7c4s3d,61
Ad7h4s3d,61
7c7h4d4s,56
8d7c6d4s,100
8d7h6d4s,100
Kd7c6d4s,100
Kd7h6d4s,100
Ad7c6d4s,81
Ad7h6d4s,81
7c7h6d4s,73
Ad8d7c4s,39
Ad8d7h4s,39
KdTd7c4s,63
KdTd7h4s,63
KdJd7c4s,31
KdJd7h4s,31
KdQd7c4s,15
KdQd7h4s,15
AdKd7c4s,66
AdKd7h4s,66
Kc8c8d4s,100
Kh8d8h4s,100
Kc8c8h4s,99
Kh8c8h4s,99
KcKh8c4s,100
KcKh8h4s,100
8c6d4d4s,67
8h6d4d4s,67
8c8d6d4s,71
8d8h6d4s,71
Td8c6d4s,1
Td8h6d4s,1
Kd8c6d4s,97
Kd8h6d4s,97
Ad8c6d4s,100
Ad8h6d4s,100
KdTd8c4s,80
KdTd8h4s,80
AdKd8c4s,89
AdKd8h4s,89
AdKc9c4s,100
AdKh9h4s,100
KcKh9c4s,67
KcKh9h4s,67
AcKd9c4s,89
AhKd9h4s,89
Ad9c6d4s,49
Ad9h6d4s,49
AdKd9c4s,96
AdKd9h4s,96
KdJcTc4s,60
KdJhTh4s,60
KdQcTc4s,75
KdQhTh4s,75
KcKhTc4s,43
KcKhTh4s,43
KdTc6d4s,96
KdTh6d4s,96
AdTc6d4s,82
AdTh6d4s,82
AdKdTc4s,91
AdKdTh4s,91
KdQcJc4s,78
KdQhJh4s,78
KcKhJc4s,54
KcKhJh4s,54
KdJc6d4s,100
KdJh6d4s,100
AdJc6d4s,84
AdJh6d4s,84
AdKdJc4s,94
AdKdJh4s,94
KcKhQc4s,53
KcKhQh4s,53
KdQc6d4s,88
KdQh6d4s,88
AdQc6d4s,98
AdQh6d4s,98
AdKdQc4s,49
AdKdQh4s,49
AcKc4d4s,59
AhKh4d4s,59
KcKd4s2d,100
KdKh4s2d,100
AdKc4s2d,89
AdKh4s2d,89
KcKh4s2d,89
KcKd4s3d,100
KdKh4s3d,100
AdKc4s3d,100
AdKh4s3d,100
KcKh4s3d,100
KcKh4d4s,100
AdKc6d4s,99
AdKh6d4s,99
KcKh6d4s,100
KcKd8d4s,100
KdKh8d4s,100
AdKc8d4s,100
AdKh8d4s,100
KcKh8d4s,100
KcKd9d4s,100
KdKh9d4s,100
AdKc9d4s,76
AdKh9d4s,76
KcKh9d4s,100
KcKdTd4s,100
KdKhTd4s,100
AdKcTd4s,77
AdKhTd4s,77
KcKhTd4s,100
KcKdJd4s,100
KdKhJd4s,100
AdKcJd4s,93
AdKhJd4s,93
